"dataset"	"root_id"	"supervoxel_id"	"side"	"soma_division"	"class"	"type"	"synonyms"	"hemilineage"	"group"	"subclass"	"cell_id"
"FANC"	"648518346500279221"	"73608181049673144"	"L"	"T3"	"AN"	"AN19B059"	""	"19B"	"648518346480531713"	NA	"13151"
"FANC"	"648518346507240057"	"73608181049489521"	"L"	"T3"	"AN"	"AN19B059"	""	"19B"	"648518346480531713"	NA	"13119"
"FANC"	"648518346531123482"	"73185968584576611"	"R"	"T3"	"AN"	"AN19B059"	""	"19B"	"648518346480531713"	NA	"13092"
"FANC"	"648518346472245707"	"73608181049605944"	"L"	"T3"	"AN"	"AN19B060"	""	"19B"	"648518346472245707"	NA	"13159"
"FANC"	"648518346479621270"	"73608181049537030"	"L"	"T3"	"AN"	"AN19B060"	""	"19B"	"648518346472245707"	NA	"13216"
"FANC"	"648518346480712672"	"73185968584573982"	"R"	"T3"	"AN"	"AN19B060"	""	"19B"	"648518346472245707"	NA	"13087"
"FANC"	"648518346486599117"	"73185968584576562"	"R"	"T3"	"AN"	"AN19B060"	""	"19B"	"648518346472245707"	NA	"13100"
"FANC"	"648518346481263461"	"73608181049537034"	"L"	"T3"	"AN"	"AN19B061"	""	"19B"	"648518346481263461"	NA	"13153"
"FANC"	"648518346494731541"	"73185968584599963"	"R"	"T3"	"AN"	"AN19B061"	""	"19B"	"648518346481263461"	NA	"13154"
"FANC"	"648518346496504661"	"73608181049531948"	"L"	"T3"	"AN"	"AN19B061"	""	"19B"	"648518346481263461"	NA	"13147"
"FANC"	"648518346515854154"	"73185968584613331"	"R"	"T3"	"AN"	"AN19B061"	""	"19B"	"648518346481263461"	NA	"13160"
"FANC"	"648518346481960637"	"73185968584715100"	"R"	"T3"	"AN"	"AN19B063"	""	"19B"	"648518346481960637"	NA	"13117"
"FANC"	"648518346492998064"	"73185968651371368"	"R"	"T3"	"AN"	"AN19B063"	""	"19B"	"648518346481960637"	NA	"13210"
"FANC"	"648518346496169045"	"73608181049575058"	"L"	"T3"	"AN"	"AN19B063"	""	"19B"	"648518346481960637"	NA	"13161"
"FANC"	"648518346521668345"	"73608181049593449"	"L"	"T3"	"AN"	"AN19B063"	""	"19B"	"648518346481960637"	NA	"13167"
"FANC"	"648518346486687740"	"73185968651318408"	"R"	"T3"	"AN"	"AN19B065"	""	"19B"	"648518346486687740"	NA	"13112"
"FANC"	"648518346488004126"	"73185968584592284"	"R"	"T3"	"AN"	"AN19B065"	""	"19B"	"648518346486687740"	NA	"13104"
"FANC"	"648518346488747498"	"73608181049559845"	"L"	"T3"	"AN"	"AN19B065"	""	"19B"	"648518346486687740"	NA	"13129"
"FANC"	"648518346490131162"	"73608181049593506"	"L"	"T3"	"AN"	"AN19B065"	""	"19B"	"648518346486687740"	NA	"13106"
"FANC"	"648518346490777635"	"73608181049549671"	"L"	"T3"	"AN"	"AN19B074"	""	"19B"	"648518346490777635"	NA	"13139"
"FANC"	"648518346495567183"	"73185968584597266"	"R"	"T3"	"AN"	"AN19B074"	""	"19B"	"648518346490777635"	NA	"13132"
"FANC"	"648518346488178462"	"73608181049484265"	"L"	"T3"	"AN"	"AN19B076"	""	"19B"	"648518346488178462"	NA	"13146"
"FANC"	"648518346502869115"	"73608181049529497"	"L"	"T3"	"AN"	"AN19B076"	""	"19B"	"648518346488178462"	NA	"13184"
"FANC"	"648518346508965951"	"73185968584613270"	"R"	"T3"	"AN"	"AN19B076"	""	"19B"	"648518346488178462"	NA	"13107"
"FANC"	"648518346531109402"	"73185968584589707"	"R"	"T3"	"AN"	"AN19B076"	""	"19B"	"648518346488178462"	NA	"13168"
"FANC"	"648518346480490555"	"73185968584568682"	"R"	"T3"	"AN"	"AN19B079"	""	"19B"	"648518346480490555"	NA	"13110"
"FANC"	"648518346482888233"	"73608181049564741"	"L"	"T3"	"AN"	"AN19B079"	""	"19B"	"648518346480490555"	NA	"13198"
"FANC"	"648518346488408760"	"73608181049516933"	"L"	"T3"	"AN"	"AN19B079"	""	"19B"	"648518346480490555"	NA	"13165"
"FANC"	"648518346493962609"	"73185968584592255"	"R"	"T3"	"AN"	"AN19B079"	""	"19B"	"648518346480490555"	NA	"13152"
"FANC"	"648518346499829388"	"73185968584643711"	"R"	"T3"	"AN"	"AN19B079"	""	"19B"	"648518346480490555"	NA	"13123"
"FANC"	"648518346515392583"	"73185968584624967"	"R"	"T3"	"AN"	"AN19B079"	""	"19B"	"648518346480490555"	NA	"13140"
"FANC"	"648518346520753718"	"73608181049549639"	"L"	"T3"	"AN"	"AN19B079"	""	"19B"	"648518346480490555"	NA	"13149"
"FANC"	"648518346486082450"	"73608181049569624"	"L"	"T3"	"AN"	"AN19B093"	""	"19B"	"648518346486082450"	NA	"13131"
"FANC"	"648518346489779127"	"73185968584618429"	"R"	"T3"	"AN"	"AN19B093"	""	"19B"	"648518346486082450"	NA	"13192"
"FANC"	"648518346495948134"	"73185968584587264"	"R"	"T3"	"AN"	"AN19B093"	""	"19B"	"648518346486082450"	NA	"13126"
"FANC"	"648518346498020967"	"73537812238399716"	"L"	"T3"	"AN"	"AN19B093"	""	"19B"	"648518346486082450"	NA	"13102"
"FANC"	"648518346490768675"	"73608181049665881"	"L"	"T3"	"AN"	"AN19B098"	""	"19B"	"648518346490768675"	NA	"13105"
"FANC"	"648518346498098074"	"73608180982508963"	"L"	"T3"	"AN"	"AN19B098"	""	"19B"	"648518346490768675"	NA	"13118"
"FANC"	"648518346492941042"	"73116287102325814"	"R"	"T3"	"AN"	"AN19B098"	""	"19B"	"648518346490768675"	NA	"13816"
"FANC"	"648518346474677442"	"73608181049519298"	"L"	"T3"	"AN"	"AN19B099"	""	"19B"	"648518346474677442"	NA	"13169"
"FANC"	"648518346495947115"	"73185968584613436"	"R"	"T3"	"AN"	"AN19B099"	""	"19B"	"648518346474677442"	NA	"13094"
"FANC"	"648518346497808886"	"73608181049531916"	"L"	"T3"	"AN"	"AN19B099"	""	"19B"	"648518346474677442"	NA	"13209"
"FANC"	"648518346515834618"	"73185968584584781"	"R"	"T3"	"AN"	"AN19B099"	""	"19B"	"648518346474677442"	NA	"13080"
"FANC"	"648518346488703160"	"73608180982514413"	"L"	"T3"	"AN"	"AN19B100"	""	"19B"	"648518346488703160"	NA	"13120"
"FANC"	"648518346489914295"	"73185968584750681"	"R"	"T3"	"AN"	"AN19B101"	""	"19B"	"648518346489914295"	NA	"13137"
"FANC"	"648518346493562360"	"73608181049502231"	"L"	"T3"	"AN"	"AN19B101"	""	"19B"	"648518346489914295"	NA	"13158"
"FANC"	"648518346496066935"	"73537812171192843"	"L"	"T3"	"AN"	"AN19B101"	""	"19B"	"648518346489914295"	NA	"13173"
"FANC"	"648518346521447417"	"73326705938504438"	"R"	"T3"	"AN"	"AN19B101"	""	"19B"	"648518346489914295"	NA	"13744"
"FANC"	"648518346475738548"	"73185968584587313"	"R"	"T3"	"AN"	"AN19B102"	""	"19B"	"648518346475738548"	NA	"13109"
"FANC"	"648518346486908924"	"73608181049534534"	"L"	"T3"	"AN"	"AN19B102"	""	"19B"	"648518346475738548"	NA	"13188"
"FANC"	"648518346467398151"	"73537812305498282"	"L"	"T3"	"AN"	"AN19B104"	""	"19B"	"648518346467398151"	NA	"13115"
"FANC"	"648518346481455717"	"73537812305535816"	"L"	"T3"	"AN"	"AN19B104"	""	"19B"	"648518346467398151"	NA	"13162"
"FANC"	"648518346486723761"	"73256337328693187"	"R"	"T3"	"AN"	"AN19B104"	""	"19B"	"648518346467398151"	NA	"13096"
"FANC"	"648518346490296785"	"73185968584515668"	"R"	"T3"	"AN"	"AN19B104"	""	"19B"	"648518346467398151"	NA	"13085"
"FANC"	"648518346490777208"	"73185968584584814"	"R"	"T3"	"AN"	"AN19B104"	""	"19B"	"648518346467398151"	NA	"13066"
"FANC"	"648518346515390023"	"73256337328720649"	"R"	"T3"	"AN"	"AN19B104"	""	"19B"	"648518346467398151"	NA	"13095"
"FANC"	"648518346509880521"	"73537812305604287"	"L"	"T3"	"AN"	"AN19B106"	""	"19B"	"648518346509880521"	NA	"13142"
"FANC"	"648518346498472688"	"73467443628264570"	"L"	"T2"	"AN"	"AN23B001"	""	"23B"	"648518346493384690"	NA	"13064"
"FANC"	"648518346493384690"	"73256337395719978"	"R"	"T2"	"AN"	"AN23B001"	""	"23B"	"648518346493384690"	NA	"13051"
"FANC"	"648518346486034558"	"73185968584613286"	"R"	"T2"	"AN"	"AN23B002"	""	"23B"	"648518346486034558"	NA	"13048"
"FANC"	"648518346494937266"	"73537812372447906"	"L"	"T2"	"AN"	"AN23B002"	""	"23B"	"648518346486034558"	NA	"13047"
"FANC"	"648518346475489889"	"73537812439322463"	"L"	"T3"	"AN"	"AN23B003"	""	"23B"	"648518346475489889"	NA	"13180"
"FANC"	"648518346482406036"	"73256337395697776"	"R"	"T3"	"AN"	"AN23B003"	""	"23B"	"648518346475489889"	NA	"13189"
"FANC"	"648518346502948083"	"73608181183963311"	"L"	"T2"	"AN"	"AN23B004"	""	"23B"	"648518346502948083"	NA	"13053"
"FANC"	"648518346503226235"	"73185968651527378"	"R"	"T2"	"AN"	"AN23B004"	""	"23B"	"648518346502948083"	NA	"13042"
"FANC"	"648518346482915113"	"73326706206970145"	"L"	"T1"	"AN"	"AN23B010"	""	"23B"	"648518346482915113"	NA	"12796"
"FANC"	"648518346506469154"	"73397075018359815"	"R"	"T1"	"AN"	"AN23B010"	""	"23B"	"648518346482915113"	NA	"12773"
"FANC"	"648518346488179998"	"73537812439730899"	"R"	"T1"	"AN"	"AN26X004"	""	"26X"	"648518346488179998"	NA	"12554"
"FANC"	"648518346497077272"	"73185968718581362"	"R"	"T1"	"AN"	"AN26X004"	""	"26X"	"648518346488179998"	NA	"12502"
"FANC"	"648518346492167535"	"73256337597032047"	"L"	"T1"	"AN"	"AN27X003"	""	"27X"	"648518346492167535"	NA	"12619"
"FANC"	"648518346494321522"	"73537812573607307"	"R"	"T1"	"AN"	"AN27X003"	""	"27X"	"648518346492167535"	NA	"12561"
"FANC"	"648518346479332028"	"73678549927754301"	"L"	"T3"	"AN"	"AN27X004"	"MtAHN"	"27X"	"648518346479332028"	NA	"13476"
"FANC"	"648518346498606100"	"73115599907495600"	"R"	"T3"	"AN"	"AN27X004"	"MtAHN"	"27X"	"648518346479332028"	NA	"13492"
"FANC"	"648518346478901712"	"73678549793544293"	"L"	"T2"	"AN"	"AN27X008"	"MDHn;MsAHN"	"27X"	"648518346478901712"	NA	"12939"
"FANC"	"648518346489573207"	"73115599907330372"	"R"	"T2"	"AN"	"AN27X008"	"MDHn;MsAHN"	"27X"	"648518346478901712"	NA	"12935"
"FANC"	"648518346492559547"	"73397074884088164"	"L"	"T1"	"AN"	"AN27X009"	""	"27X"	"648518346492559547"	NA	"12564"
"FANC"	"648518346492679865"	"73397074816951274"	"L"	"T2"	"AN"	"AN27X009"	""	"27X"	"648518346492559547"	NA	"12948"
"FANC"	"648518346501426019"	"73397074749895432"	"R"	"T2"	"AN"	"AN27X009"	""	"27X"	"648518346492559547"	NA	"12971"
"FANC"	"648518346503229563"	"73397074884232191"	"R"	"T1"	"AN"	"AN27X009"	""	"27X"	"648518346492559547"	NA	"12585"
"FANC"	"648518346465031029"	"73185968449962891"	"R"	"T1"	"AN"	"AN27X011"	""	"27X"	"648518346465031029"	NA	"12499"
"FANC"	"648518346492300159"	"73537812171017178"	"L"	"T1"	"AN"	"AN27X011"	""	"27X"	"648518346465031029"	NA	"12510"
"FANC"	"648518346466040880"	"73397074951324319"	"R"	"T1"	"AN"	"AN27X013"	""	"27X"	"648518346466040880"	NA	"12475"
"FANC"	"648518346491932783"	"73397074682677794"	"L"	"T2"	"AN"	"AN27X013"	""	"27X"	"648518346466040880"	NA	"12990"
"FANC"	"648518346494168633"	"73397074816890732"	"L"	"T1"	"AN"	"AN27X013"	""	"27X"	"648518346466040880"	NA	"12553"
"FANC"	"648518346498450993"	"73397074749806388"	"R"	"T2"	"AN"	"AN27X013"	""	"27X"	"648518346466040880"	NA	"13001"
"FANC"	"648518346472632011"	"73397074817029140"	"R"	"T1"	"AN"	"AN27X015"	""	"27X"	"648518346472632011"	NA	"12539"
"FANC"	"648518346531527706"	"73397074817018404"	"L"	"T1"	"AN"	"AN27X015"	""	"27X"	"648518346472632011"	NA	"12519"
"FANC"	"648518346499571547"	"73397074816848555"	"R"	"T1"	"AN"	"AN27X016"	""	"27X"	"648518346499571547"	NA	"12575"
"FANC"	"648518346501149974"	"73397074817093794"	"L"	"T1"	"AN"	"AN27X016"	""	"27X"	"648518346499571547"	NA	"12581"
"FANC"	"648518346473228644"	"73397074816967311"	"L"	"T3"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"13470"
"FANC"	"648518346476709494"	"73115599840197578"	"R"	"T1"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"12515"
"FANC"	"648518346493344796"	"73397074817064304"	"R"	"T3"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"13461"
"FANC"	"648518346504143712"	"73115599907408433"	"R"	"T2"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"12968"
"FANC"	"648518346510122022"	"73115599907335071"	"R"	"T3"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"13412"
"FANC"	"648518346512141503"	"73678549793559976"	"L"	"T2"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"12975"
"FANC"	"648518346517412645"	"73678549793610160"	"L"	"T3"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"13484"
"FANC"	"648518346477830551"	"73608180982215612"	"L"	"T1"	"AN"	"AN27X017"	""	"27X"	"648518346473228644"	NA	"12529"
"FANC"	"648518346477826711"	"73678549726432818"	"L"	"T1"	"AN"	"AN27X018"	""	"27X"	"648518346477826711"	NA	"12609"
"FANC"	"648518346518584918"	"73115599840343444"	"R"	"T1"	"AN"	"AN27X018"	""	"27X"	"648518346477826711"	NA	"12532"
"FANC"	"648518346484795213"	"73608181183778515"	"L"	"T1"	"AN"	"ANXXX002"	""	"TBD"	"648518346484795213"	NA	"12720"
"FANC"	"648518346504729203"	"73115599907520651"	"R"	"T1"	"AN"	"ANXXX002"	""	"TBD"	"648518346484795213"	NA	"12705"
"FANC"	"648518346476025058"	"73326706274124171"	"R"	"T1"	"AN"	"ANXXX005"	""	"TBD"	"648518346476008418"	NA	"12702"
"FANC"	"648518346476008418"	"73467443762517564"	"L"	"T1"	"AN"	"ANXXX005"	""	"TBD"	"648518346476008418"	NA	"12680"
"FANC"	"648518346492117615"	"73608181183940089"	"L"	"T1"	"AN"	"ANXXX006"	""	"TBD"	"648518346492117615"	NA	"12288"
"FANC"	"648518346511333250"	"73185968718431643"	"R"	"T1"	"AN"	"ANXXX006"	""	"TBD"	"648518346492117615"	NA	"12359"
"FANC"	"648518346477598684"	"73467443762614560"	"L"	"A4"	"AN"	"ANXXX007"	""	"TBD"	"648518346477598684"	NA	"13598"
"FANC"	"648518346490873773"	"73256337529901959"	"R"	"A4"	"AN"	"ANXXX007"	""	"TBD"	"648518346477598684"	NA	"13569"
"FANC"	"648518346489955415"	"73397075085483583"	"L"	"T1"	"AN"	"ANXXX008"	""	"TBD"	"648518346489955415"	NA	"12748"
"FANC"	"648518346495028402"	"73326706140044567"	"R"	"T1"	"AN"	"ANXXX008"	""	"TBD"	"648518346489955415"	NA	"12684"
"FANC"	"648518346472637387"	"73326706341224222"	"L"	"A1"	"AN"	"ANXXX013"	""	"TBD"	"648518346472637387"	NA	"13296"
"FANC"	"648518346486399624"	"73397075085405891"	"R"	"A1"	"AN"	"ANXXX013"	""	"TBD"	"648518346472637387"	NA	"13266"
"FANC"	"648518346477819406"	"73397074951254086"	"L"	"A1"	"AN"	"ANXXX019"	""	"TBD"	"648518346477819406"	NA	"13183"
"FANC"	"648518346484714755"	"73397074682633558"	"L"	"A2"	"AN"	"ANXXX019"	""	"TBD"	"648518346477819406"	NA	"13302"
"FANC"	"648518346494246135"	"73397074682722329"	"R"	"A2"	"AN"	"ANXXX019"	""	"TBD"	"648518346477819406"	NA	"13786"
"FANC"	"648518346481949373"	"73397074816958184"	"R"	"A1"	"AN"	"ANXXX019"	""	"TBD"	"648518346477819406"	NA	"13227"
"FANC"	"648518346487689898"	"73537812439660786"	"L"	"T1"	"AN"	"ANXXX023"	""	"TBD"	"648518346487689898"	NA	"12610"
"FANC"	"648518346517952104"	"73256337395783698"	"R"	"T1"	"AN"	"ANXXX023"	""	"TBD"	"648518346487689898"	NA	"12583"
"FANC"	"648518346479255185"	"73185968785909071"	"R"	"A1"	"AN"	"ANXXX024"	""	"TBD"	"648518346479255185"	NA	"13360"
"FANC"	"648518346484219677"	"73537812573617009"	"L"	"A1"	"AN"	"ANXXX024"	""	"TBD"	"648518346479255185"	NA	"13741"
"FANC"	"648518346491656902"	"73185968785768999"	"L"	"T1"	"AN"	"ANXXX026"	""	"TBD"	"648518346491656902"	NA	"12242"
"FANC"	"648518346494106635"	"73537812573618736"	"R"	"T1"	"AN"	"ANXXX026"	""	"TBD"	"648518346491656902"	NA	"12180"
"FANC"	"648518346467405575"	"73256337529725626"	"R"	"A4"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13617"
"FANC"	"648518346481892541"	"73256337529983305"	"R"	"A2"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13332"
"FANC"	"648518346482430356"	"73467443762535703"	"L"	"A3"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13502"
"FANC"	"648518346482936997"	"73256337529940228"	"R"	"A6"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13674"
"FANC"	"648518346491013805"	"73256337529908130"	"R"	"A3"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13527"
"FANC"	"648518346496947764"	"73467443829666272"	"L"	"A2"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13368"
"FANC"	"648518346512686750"	"73467443762629459"	"L"	"A6"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13680"
"FANC"	"648518346515744762"	"73467443762525054"	"L"	"A4"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13632"
"FANC"	"648518346518496598"	"73185968785628757"	"R"	"A3"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13440"
"FANC"	"648518346484827037"	"73467443762617284"	"L"	"A3"	"AN"	"ANXXX027"	""	"TBD"	"648518346467405575"	NA	"13535"
"FANC"	"648518346475411809"	"73537812439608672"	"L"	"A1"	"AN"	"ANXXX030"	""	"TBD"	"648518346475411809"	NA	"13342"
"FANC"	"648518346492534979"	"73185968651590125"	"R"	"A1"	"AN"	"ANXXX030"	""	"TBD"	"648518346475411809"	NA	"13277"
"FANC"	"648518346496942082"	"73326706140137076"	"L"	"A1"	"AN"	"ANXXX033"	""	"TBD"	"648518346496942082"	NA	"13205"
"FANC"	"648518346515819514"	"73397075018301487"	"R"	"A1"	"AN"	"ANXXX033"	""	"TBD"	"648518346496942082"	NA	"13208"
"FANC"	"648518346467393543"	"73537812439720820"	"R"	"A1"	"AN"	"ANXXX037"	""	"TBD"	"648518346467393543"	NA	"13242"
"FANC"	"648518346490250779"	"73185968718702450"	"L"	"A1"	"AN"	"ANXXX037"	""	"TBD"	"648518346467393543"	NA	"13298"
"FANC"	"648518346480002277"	"73467443762677481"	"R"	"T1"	"AN"	"ANXXX041"	""	"TBD"	"648518346475803060"	NA	"12154"
"FANC"	"648518346481184090"	"73467443829645818"	"R"	"T1"	"AN"	"ANXXX041"	""	"TBD"	"648518346475803060"	NA	"12344"
"FANC"	"648518346475803060"	"73256337530062618"	"L"	"T1"	"AN"	"ANXXX041"	""	"TBD"	"648518346475803060"	NA	"12134"
"FANC"	"648518346494341371"	"73256337530072568"	"L"	"T1"	"AN"	"ANXXX041"	""	"TBD"	"648518346475803060"	NA	"12297"
"FANC"	"648518346475345249"	"73467443762654007"	"L"	"A9"	"AN"	"ANXXX043"	""	"TBD"	"648518346475345249"	NA	"13718"
"FANC"	"648518346481369231"	"73256337530045833"	"R"	"A9"	"AN"	"ANXXX043"	""	"TBD"	"648518346475345249"	NA	"13723"
"FANC"	"648518346486642145"	"73467443829610739"	"L"	"A9"	"AN"	"ANXXX043"	""	"TBD"	"648518346475345249"	NA	"13712"
"FANC"	"648518346483927983"	"73256337530067503"	"R"	"A9"	"AN"	"ANXXX043"	""	"TBD"	"648518346475345249"	NA	"13720"
"FANC"	"648518346492441983"	"73397075018481590"	"L"	"A9"	"AN"	"ANXXX046"	""	"TBD"	"648518346492441983"	NA	"13715"
"FANC"	"648518346496603437"	"73326706274177694"	"R"	"A9"	"AN"	"ANXXX046"	""	"TBD"	"648518346492441983"	NA	"13719"
"FANC"	"648518346484246567"	"73185968718684110"	"R"	"T2"	"AN"	"ANXXX049"	""	"TBD"	"648518346484246567"	NA	"12929"
"FANC"	"648518346486421197"	"73608181250705662"	"L"	"T2"	"AN"	"ANXXX049"	""	"TBD"	"648518346484246567"	NA	"12902"
"FANC"	"648518346493234716"	"73185968718639369"	"R"	"T3"	"AN"	"ANXXX049"	""	"TBD"	"648518346484246567"	NA	"13335"
"FANC"	"648518346485705747"	"73537812506614572"	"L"	"T3"	"AN"	"ANXXX049"	""	"TBD"	"648518346484246567"	NA	"13740"
"FANC"	"648518346487704746"	"73397075018291148"	"L"	"A7"	"AN"	"ANXXX055"	""	"TBD"	"648518346487704746"	NA	"13698"
"FANC"	"648518346491170851"	"73326706207122673"	"R"	"A7"	"AN"	"ANXXX055"	""	"TBD"	"648518346487704746"	NA	"13691"
"FANC"	"648518346465218421"	"73397075018081483"	"L"	"A2"	"AN"	"ANXXX057"	""	"TBD"	"648518346465218421"	NA	"13315"
"FANC"	"648518346501571928"	"73326706206990436"	"R"	"A2"	"AN"	"ANXXX057"	""	"TBD"	"648518346465218421"	NA	"13762"
"FANC"	"648518346492735417"	"73537812506810275"	"L"	"T1"	"AN"	"ANXXX072"	""	"TBD"	"648518346492735417"	NA	"12488"
"FANC"	"648518346507406623"	"73185968718702425"	"R"	"T1"	"AN"	"ANXXX072"	""	"TBD"	"648518346492735417"	NA	"12478"
"FANC"	"648518346487712426"	"73467443695343912"	"R"	"A6"	"AN"	"ANXXX074"	""	"TBD"	"648518346487712426"	NA	"13775"
"FANC"	"648518346499927507"	"73326706207086879"	"L"	"A6"	"AN"	"ANXXX074"	""	"TBD"	"648518346487712426"	NA	"13796"
"FANC"	"648518346481508239"	"73326706274304924"	"R"	"A1"	"AN"	"ANXXX075"	""	"TBD"	"648518346481508239"	NA	"13414"
"FANC"	"648518346496074301"	"73397075018350619"	"L"	"A1"	"AN"	"ANXXX075"	""	"TBD"	"648518346481508239"	NA	"13524"
"FANC"	"648518346481627039"	"73397075018481587"	"L"	"A2"	"AN"	"ANXXX082"	""	"TBD"	"648518346481627039"	NA	"13501"
"FANC"	"648518346494507378"	"73326706274211576"	"R"	"A2"	"AN"	"ANXXX082"	""	"TBD"	"648518346481627039"	NA	"13403"
"FANC"	"648518346466698606"	"73397074884268755"	"L"	"A2"	"AN"	"ANXXX084"	""	"TBD"	"648518346466698606"	NA	"13576"
"FANC"	"648518346483110630"	"73397074884260656"	"L"	"A3"	"AN"	"ANXXX084"	""	"TBD"	"648518346466698606"	NA	"13646"
"FANC"	"648518346493839392"	"73326706140030374"	"R"	"A2"	"AN"	"ANXXX084"	""	"TBD"	"648518346466698606"	NA	"13483"
"FANC"	"648518346495776162"	"73397074884057913"	"R"	"A4"	"AN"	"ANXXX084"	""	"TBD"	"648518346466698606"	NA	"13563"
"FANC"	"648518346496228693"	"73397074884253569"	"L"	"A4"	"AN"	"ANXXX084"	""	"TBD"	"648518346466698606"	NA	"13791"
"FANC"	"648518346494780181"	"73326706140039687"	"R"	"A3"	"AN"	"ANXXX084"	""	"TBD"	"648518346466698606"	NA	"13525"
"FANC"	"648518346472489778"	"73537812573642240"	"L"	"A1"	"AN"	"ANXXX086"	""	"TBD"	"648518346472489778"	NA	"13763"
"FANC"	"648518346495728290"	"73185968785888022"	"R"	"A1"	"AN"	"ANXXX086"	""	"TBD"	"648518346472489778"	NA	"13281"
"FANC"	"648518346489836895"	"73326706140059076"	"L"	"T3"	"AN"	"ANXXX090"	""	"TBD"	"648518346489836895"	NA	"13231"
"FANC"	"648518346500874774"	"73326706206992678"	"R"	"T3"	"AN"	"ANXXX090"	""	"TBD"	"648518346489836895"	NA	"13054"
"FANC"	"648518346488500408"	"73537812573648765"	"L"	"A1"	"AN"	"ANXXX092"	""	"TBD"	"648518346488500408"	NA	"13778"
"FANC"	"648518346494369415"	"73185968785889576"	"R"	"A1"	"AN"	"ANXXX092"	""	"TBD"	"648518346488500408"	NA	"13285"
"FANC"	"648518346494601960"	"73326706274201763"	"R"	"A6"	"AN"	"ANXXX093"	""	"TBD"	"648518346494601960"	NA	"13657"
"FANC"	"648518346502126921"	"73397075085185240"	"L"	"A6"	"AN"	"ANXXX093"	""	"TBD"	"648518346494601960"	NA	"13661"
"FANC"	"648518346489682028"	"73326706139976527"	"R"	"A1"	"AN"	"ANXXX094"	""	"TBD"	"648518346489682028"	NA	"13495"
"FANC"	"648518346492930990"	"73467443628335874"	"L"	"A1"	"AN"	"ANXXX094"	""	"TBD"	"648518346489682028"	NA	"13597"
"FANC"	"648518346479298449"	"73326706274262109"	"R"	"A1"	"AN"	"ANXXX098"	""	"TBD"	"648518346479298449"	NA	"13322"
"FANC"	"648518346486874593"	"73326706274274023"	"R"	"T3"	"AN"	"ANXXX098"	""	"TBD"	"648518346479298449"	NA	"13344"
"FANC"	"648518346489687660"	"73397075085185614"	"R"	"T3"	"AN"	"ANXXX098"	""	"TBD"	"648518346479298449"	NA	"13364"
"FANC"	"648518346489704556"	"73397075018383971"	"L"	"A1"	"AN"	"ANXXX098"	""	"TBD"	"648518346479298449"	NA	"13359"
"FANC"	"648518346494749461"	"73397075018270747"	"R"	"A2"	"AN"	"ANXXX098"	""	"TBD"	"648518346479298449"	NA	"13320"
"FANC"	"648518346520382289"	"73397075018357465"	"L"	"A2"	"AN"	"ANXXX098"	""	"TBD"	"648518346479298449"	NA	"13397"
"FANC"	"648518346489338053"	"73397074817093763"	"R"	"A8"	"AN"	"ANXXX099"	""	"TBD"	"648518346489338053"	NA	"13776"
"FANC"	"648518346494229049"	"73397074817041137"	"L"	"A8"	"AN"	"ANXXX099"	""	"TBD"	"648518346489338053"	NA	"13702"
"FANC"	"648518346499530331"	"73326706274304936"	"R"	"A2"	"AN"	"ANXXX102"	""	"TBD"	"648518346499530331"	NA	"13328"
"FANC"	"648518346511966576"	"73397075018420798"	"L"	"A2"	"AN"	"ANXXX102"	""	"TBD"	"648518346499530331"	NA	"13404"
"FANC"	"648518346504958579"	"73256337530142835"	"L"	"T1"	"AN"	"ANXXX106"	""	"TBD"	"648518346504958579"	NA	"12384"
"FANC"	"648518346512179758"	"73467443829604185"	"R"	"T1"	"AN"	"ANXXX106"	""	"TBD"	"648518346504958579"	NA	"12229"
"FANC"	"648518346466903662"	"73256337530038728"	"L"	"T1"	"AN"	"ANXXX108"	""	"TBD"	"648518346466903662"	NA	"12265"
"FANC"	"648518346481636545"	"73467443829515900"	"R"	"T1"	"AN"	"ANXXX108"	""	"TBD"	"648518346466903662"	NA	"12364"
"FANC"	"648518346480375611"	"73256337530001096"	"L"	"T1"	"AN"	"ANXXX109"	""	"TBD"	"648518346480375611"	NA	"12282"
"FANC"	"648518346482825893"	"73467443762728744"	"R"	"T1"	"AN"	"ANXXX109"	""	"TBD"	"648518346480375611"	NA	"12320"
