"class"	"dataset"	"bodyid"	"cell_id"	"supervoxel_id"	"root_id"	"group"	"side"	"type"	"synonyms"	"soma_division"	"neuropil"	"neuropilgroup"	"cluster"	"hemilineage"	"manc_match_id"	"subclass"
"DN"	"FAFB"	NA	NA	"78888379349551738"	"720575940613668620"	"720575940613668620"	"R"	"DNg02_b"	""	"brain"	"IPS_SPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630039105"	"720575940622681864"	"720575940613668620"	"R"	"DNg02_b"	""	"brain"	"IPS_SPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490224309"	"720575940625144061"	"720575940622042603"	"L"	"DNg02_c"	""	"brain"	"IPS_SPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78255266809985213"	"720575940622042603"	"720575940622042603"	"R"	"DNg02_c"	""	"brain"	"IPS_SPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490215311"	"720575940630492714"	"720575940630492714"	"L"	"DNg02_d"	""	"brain"	"SPS_IB"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349549319"	"720575940641305229"	"720575940630492714"	"R"	"DNg02_d"	""	"brain"	"SPS_IB"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490221780"	"720575940625482954"	"720575940625482954"	"L"	"DNg02_e"	""	"brain"	"IPS_SPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349549402"	"720575940628942586"	"720575940625482954"	"R"	"DNg02_e"	""	"brain"	"IPS_SPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490221745"	"720575940622910188"	"720575940622910188"	"L"	"DNg02_f"	""	"brain"	"SPS_IB"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349545480"	"720575940626278129"	"720575940622910188"	"R"	"DNg02_f"	""	"brain"	"SPS_IB"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490229569"	"720575940617922439"	"720575940615679282"	"L"	"DNg02_g"	""	"brain"	"SPS_IPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349546908"	"720575940627850622"	"720575940615679282"	"R"	"DNg02_g"	""	"brain"	"SPS_IPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490217833"	"720575940615679282"	"720575940615679282"	"L"	"DNg02_h"	""	"brain"	"SPS_IPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630041698"	"720575940626377349"	"720575940615679282"	"R"	"DNg02_h"	""	"brain"	"SPS_IPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490220526"	"720575940625963432"	"720575940613998860"	"L"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490217886"	"720575940615899622"	"720575940613998860"	"L"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490224289"	"720575940642027464"	"720575940613998860"	"L"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490221779"	"720575940623222712"	"720575940613998860"	"L"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490224351"	"720575940613998860"	"720575940613998860"	"L"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630040402"	"720575940653053601"	"720575940613998860"	"R"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349555359"	"720575940620328828"	"720575940613998860"	"R"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349547917"	"720575940628800207"	"720575940613998860"	"R"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349549299"	"720575940636254810"	"720575940613998860"	"R"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630043105"	"720575940632409130"	"720575940613998860"	"R"	"DNg03"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80718447667453899"	"720575940621325034"	"720575940621325034"	"L"	"DNg04"	""	"brain"	"IPS_SPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79944460268028971"	"720575940624968013"	"720575940621325034"	"L"	"DNg04"	""	"brain"	"IPS_SPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78958748093699785"	"720575940624082931"	"720575940621325034"	"R"	"DNg04"	""	"brain"	"IPS_SPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630044203"	"720575940643817888"	"720575940621325034"	"R"	"DNg04"	""	"brain"	"IPS_SPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80647460514909353"	"720575940627731176"	"720575940609589443"	"L"	"DNg05_a"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79733285382855817"	"720575940609589443"	"720575940609589443"	"R"	"DNg05_a"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80647529234399984"	"720575940625550398"	"720575940612922851"	"L"	"DNg05_b"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490207664"	"720575940627003179"	"720575940612922851"	"L"	"DNg05_b"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80647460514909375"	"720575940612922851"	"720575940612922851"	"L"	"DNg05_b"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78958748093703830"	"720575940619074836"	"720575940612922851"	"R"	"DNg05_b"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630047955"	"720575940620404182"	"720575940612922851"	"R"	"DNg05_b"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78958748093701355"	"720575940622347784"	"720575940612922851"	"R"	"DNg05_b"	"knees"	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490221696"	"720575940618876830"	"720575940618440943"	"L"	"DNg06"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490228156"	"720575940618698411"	"720575940618440943"	"L"	"DNg06"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490226870"	"720575940637424547"	"720575940612698287"	"L"	"DNg06"	""	"brain"	"SAD_IPS"	"PS_LAL"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490217853"	"720575940639353552"	"720575940618440943"	"L"	"DNg06"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490219189"	"720575940615957663"	"720575940615957663"	"L"	"DNg06"	""	"brain"	"SAD_IPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577229209692431"	"720575940633041503"	"720575940612698287"	"L"	"DNg06"	""	"brain"	"SAD_IPS"	"PS_LAL"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888379349544328"	"720575940618440943"	"720575940618440943"	"R"	"DNg06"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630048124"	"720575940612698287"	"720575940612698287"	"R"	"DNg06"	""	"brain"	"SAD_IPS"	"PS_LAL"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78958748093705137"	"720575940619928346"	"720575940618440943"	"R"	"DNg06"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78888310630048054"	"720575940633543531"	"720575940615957663"	"R"	"DNg06"	""	"brain"	"SAD_IPS"	"PS_LAL"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78958748093702518"	"720575940614840715"	"720575940612698287"	"R"	"DNg06"	""	"brain"	"SAD_IPS"	"PS_LAL"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113490102"	"720575940625426469"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113500341"	"720575940612288947"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79028704520793375"	"720575940644801060"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113490120"	"720575940647478148"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113500465"	"720575940626027752"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113496567"	"720575940621339713"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113477196"	"720575940639539840"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113489999"	"720575940614181585"	"720575940611308181"	"L"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78466510414324647"	"720575940612429714"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78466510414313891"	"720575940626729295"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78396141670143088"	"720575940629956695"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78466510414312559"	"720575940628252751"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78466510414323308"	"720575940626745987"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78466510414328668"	"720575940611308181"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78466510414299812"	"720575940621572890"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78396141670122441"	"720575940615453182"	"720575940611308181"	"R"	"DNg07"	"aPN(desc)"	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323622827"	"720575940621471157"	"720575940608076739"	"L"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80155497579446002"	"720575940635564896"	"720575940608076739"	"L"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323622947"	"720575940624748419"	"720575940608076739"	"L"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80155497579438906"	"720575940630682618"	"720575940608076739"	"L"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323619200"	"720575940616688286"	"720575940608076739"	"L"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323627628"	"720575940625376062"	"720575940608076739"	"L"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80155497579452959"	"720575940624131913"	"720575940608076739"	"L"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323626459"	"720575940622760269"	"720575940618818395"	"L"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323628955"	"720575940621274845"	"720575940618818395"	"L"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323623855"	"720575940640194493"	"720575940618818395"	"L"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323614880"	"720575940632339425"	"720575940618818395"	"L"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79100103855916613"	"720575940636761926"	"720575940608076739"	"R"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79100103855935223"	"720575940623033532"	"720575940608076739"	"R"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959366367287816"	"720575940616401467"	"720575940608076739"	"R"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79100103855921809"	"720575940608076739"	"720575940608076739"	"R"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959366367318362"	"720575940626732776"	"720575940608076739"	"R"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79029735111742741"	"720575940618051801"	"720575940608076739"	"R"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959366367279459"	"720575940637667443"	"720575940608076739"	"R"	"DNg08"	""	"brain"	"SAD_GNG"	"GNG"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79100103855925823"	"720575940618818395"	"720575940618818395"	"R"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79100103855931513"	"720575940631593753"	"720575940618818395"	"R"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79029735111747242"	"720575940631973207"	"720575940618818395"	"R"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79170472600067046"	"720575940632458514"	"720575940618818395"	"R"	"DNg08"	""	"brain"	"multi"	"multi"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506722959484763"	"720575940629472298"	"720575940621586473"	"L"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113490160"	"720575940629742718"	"720575940621586473"	"L"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113525190"	"720575940626877639"	"720575940621586473"	"L"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80929485113471487"	"720575940631829059"	"720575940621586473"	"L"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78396141670146817"	"720575940621586473"	"720575940621586473"	"R"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78396141670135108"	"720575940627799802"	"720575940621586473"	"R"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78396141670126534"	"720575940634207087"	"720575940621586473"	"R"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78396141670145538"	"720575940630297292"	"720575940621586473"	"R"	"DNg09"	""	"brain"	"SAD_WED"	"AVLP_AMMC_WED"	"13"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465603961"	"720575940627303699"	"720575940612805118"	"L"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465588847"	"720575940620595883"	"720575940612805118"	"L"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465597793"	"720575940612805118"	"720575940612805118"	"L"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465605155"	"720575940619944513"	"720575940612805118"	"L"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465601492"	"720575940631855663"	"720575940612805118"	"L"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465597666"	"720575940616935838"	"720575940612805118"	"L"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506929185058985"	"720575940620564673"	"720575940612805118"	"L"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959091690726526"	"720575940624234242"	"720575940612805118"	"R"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959091690717850"	"720575940629369642"	"720575940612805118"	"R"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959091690720865"	"720575940660224385"	"720575940612805118"	"R"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959160410183526"	"720575940626639259"	"720575940612805118"	"R"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959091690721247"	"720575940617689816"	"720575940612805118"	"R"	"DNg10"	""	"brain"	"GNG"	"GNG"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"81351422566318981"	"720575940647228468"	"720575940640978048"	"L"	"DNg100"	""	"brain"	"GNG_SAD"	"GNG"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"77973516687309094"	"720575940640978048"	"720575940640978048"	"R"	"DNg100"	""	"brain"	"GNG_SAD"	"GNG"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323622526"	"720575940614089726"	"720575940614089726"	"L"	"DNg101"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78536535494444338"	"720575940621246068"	"720575940614089726"	"R"	"DNg101"	""	"brain"	"multi"	"multi"	"16"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"81070222400338343"	"720575940621626394"	"720575940621626394"	"L"	"DNg102"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"81281259913353391"	"720575940630480348"	"720575940624877360"	"L"	"DNg102"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"77621604380718476"	"720575940640316238"	"720575940621626394"	"R"	"DNg102"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"77973585474001046"	"720575940624877360"	"720575940624877360"	"R"	"DNg102"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79662641827779427"	"720575940606866377"	"720575940606866377"	"L"	"DNg103"	""	"brain"	"GNG_PRW"	"PRW_FLA"	"1"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79662641827777166"	"720575940635179871"	"720575940606866377"	"R"	"DNg103"	""	"brain"	"GNG_PRW"	"PRW_FLA"	"1"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80155566164444244"	"720575940623503318"	"720575940623503318"	"L"	"DNg104"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959228794094543"	"720575940631282194"	"720575940623503318"	"R"	"DNg104"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80155016610088718"	"720575940647029044"	"720575940624897516"	"L"	"DNg105"	""	"brain"	"GNG"	"GNG"	"15"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79029735111756818"	"720575940624897516"	"720575940624897516"	"R"	"DNg105"	""	"brain"	"GNG"	"GNG"	"15"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323626289"	"720575940622878719"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323624050"	"720575940631889965"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323625390"	"720575940626799920"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323621883"	"720575940626936324"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80787991643757923"	"720575940615898730"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323627509"	"720575940628467830"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80225866323630137"	"720575940629438508"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80155497579447420"	"720575940625937340"	"720575940613816062"	"L"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79451329436815819"	"720575940660269185"	"720575940613816062"	"R"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79029735111741290"	"720575940617035153"	"720575940613816062"	"R"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79029735111748582"	"720575940630059087"	"720575940613816062"	"R"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79029735111736700"	"720575940620929483"	"720575940613816062"	"R"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78676860665846459"	"720575940639705077"	"720575940613816062"	"R"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78676860665718028"	"720575940613816062"	"720575940613816062"	"R"	"DNg106"	""	"brain"	"SAD_AMMC"	"AVLP_AMMC_WED"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79381029412121715"	"720575940633781217"	"720575940629486075"	"L"	"DNg107"	""	"brain"	"GNG"	"GNG"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78184829279486455"	"720575940629486075"	"720575940629486075"	"R"	"DNg107"	""	"brain"	"GNG"	"GNG"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79803722712282338"	"720575940632043576"	"720575940627015196"	"L"	"DNg108"	""	"brain"	"GNG"	"GNG"	"15"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79381441594943334"	"720575940627015196"	"720575940627015196"	"R"	"DNg108"	""	"brain"	"GNG"	"GNG"	"15"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"79803791431744561"	"720575940631545960"	"720575940625863728"	"L"	"DNg109"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80155085598075153"	"720575940625863728"	"720575940625863728"	"R"	"DNg109"	""	"brain"	"multi"	"multi"	"12"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465583819"	"720575940621817326"	"720575940609366648"	"L"	"DNg11"	""	"brain"	"SPS_IPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465595028"	"720575940644740256"	"720575940609366648"	"L"	"DNg11"	""	"brain"	"SPS_IPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80506860465595012"	"720575940631090402"	"720575940609366648"	"L"	"DNg11"	""	"brain"	"SPS_IPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959091690735321"	"720575940609366648"	"720575940609366648"	"R"	"DNg11"	""	"brain"	"SPS_IPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959160410186857"	"720575940618827910"	"720575940609366648"	"R"	"DNg11"	""	"brain"	"SPS_IPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"78959091690723611"	"720575940625573653"	"720575940609366648"	"R"	"DNg11"	""	"brain"	"SPS_IPS"	"PS_LAL"	"6"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490217862"	"720575940656144289"	"720575940610348458"	"L"	"DNg110"	""	"brain"	"GNG_IPS"	"PS_LAL"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490221679"	"720575940635222640"	"720575940610348458"	"L"	"DNg110"	""	"brain"	"GNG_IPS"	"PS_LAL"	"14"	NA	NA	NA
"DN"	"FAFB"	NA	NA	"80577160490215438"	"720575940623491987"	"720575940623491987"	"L"	"DNg110"	""	"brain"	"IPS_GNG"	"PS_LAL"	"14"	NA	NA	NA
