class	supervoxel_id	root_id	group	side	type	synonyms	neuropil	neuropilgroup	confidence	SA subclass	xyz	x	y	z
AN	79944048085023843	720575940631978592	720575940603574374	R	AN_AVLP_53		AVLP	AVLP_AMMC_WED	5		(135758, 83157, 5798)	135758	83157	5798
AN	79944048085026549	720575940616824197	720575940603574374	R	AN_AVLP_53		AVLP	AVLP_AMMC_WED	5		(135785, 83023, 5798)	135785	83023	5798
AN	79944048085029374	720575940616824709	720575940603574374	R	AN_AVLP_53		AVLP	AVLP_AMMC_WED	5		(135833, 83159, 5798)	135833	83159	5798
AN	79521835619945703	720575940631240403	720575940612435353	L	AN_AVLP_54		AVLP	AVLP_AMMC_WED	5		(129207, 82865, 5798)	129207	82865	5798
AN	79521835619942231	720575940639057973	720575940612435353	L	AN_AVLP_54		AVLP	AVLP_AMMC_WED	5		(129414, 82895, 5798)	129414	82895	5798
AN	79803379316152382	720575940617307097	720575940612435353	R	AN_AVLP_54		AVLP	AVLP_AMMC_WED	5		(133835, 84383, 5798)	133835	84383	5798
AN	79873748060327638	720575940612435353	720575940612435353	R	AN_AVLP_54		AVLP	AVLP_AMMC_WED	5		(134566, 83797, 5798)	134566	83797	5798
AN	79451398156294055	720575940645704996	720575940610244266	L	AN_AVLP_6		AVLP	AVLP_AMMC_WED	5		(128656, 82295, 5798)	128656	82295	5798
AN	79873679340848883	720575940610244266	720575940610244266	R	AN_AVLP_6		AVLP	AVLP_AMMC_WED	5		(135059, 83471, 5798)	135059	83471	5798
AN	79451466875753743	720575940629264938	720575940629264938	L	AN_AVLP_7		AVLP	AVLP_AMMC_WED	5		(128132, 82870, 5799)	128132	82870	5799
AN	79944116804501482	720575940637679421	720575940629264938	R	AN_AVLP_7		AVLP	AVLP_AMMC_WED	5		(135945, 83961, 5798)	135945	83961	5798
AN	79451466875756063	720575940628552699	720575940628552699	L	AN_AVLP_8		AVLP	AVLP_AMMC_WED	5		(128585, 82704, 5798)	128585	82704	5798
AN	79873748060325411	720575940630107855	720575940628552699	R	AN_AVLP_8		AVLP	AVLP_AMMC_WED	5		(134416, 84376, 5798)	134416	84376	5798
AN	79451466875757710	720575940629901047	720575940629901047	L	AN_AVLP_9		AVLP	AVLP_AMMC_WED	5		(128538, 83332, 5798)	128538	83332	5798
AN	79873748060331215	720575940630058752	720575940629901047	R	AN_AVLP_9		AVLP	AVLP_AMMC_WED	5		(134779, 83788, 5798)	134779	83788	5798
AN	79944116804502960	720575940606586325	720575940606586325	R	AN_AVLP_unmatched		AVLP	AVLP_AMMC_WED	0		(135483, 84353, 5798)	135483	84353	5798
AN	79169785740608735	720575940626339130	720575940623646963	L	AN_AVLP_GNG_1		AVLP_GNG	AVLP_AMMC_WED	5		(124453, 80101, 5797)	124453	80101	5797
AN	80225523061722478	720575940623646963	720575940623646963	R	AN_AVLP_GNG_1		AVLP_GNG	AVLP_AMMC_WED	5		(139356, 82851, 5798)	139356	82851	5798
AN	79662573108306186	720575940617894429	720575940617894429	L	AN_AVLP_GNG_10		AVLP_GNG	AVLP_AMMC_WED	5		(131121, 83508, 5798)	131121	83508	5798
AN	79732941852496600	720575940621327913	720575940617894429	R	AN_AVLP_GNG_10		AVLP_GNG	AVLP_AMMC_WED	5		(132473, 83451, 5798)	132473	83451	5798
AN	79662573108313118	720575940628772034	720575940628772034	L	AN_AVLP_GNG_11		AVLP_GNG	AVLP_AMMC_WED	5		(131139, 83414, 5798)	131139	83414	5798
AN	79733010571964116	720575940631095289	720575940628772034	R	AN_AVLP_GNG_11		AVLP_GNG	AVLP_AMMC_WED	5		(132597, 83736, 5798)	132597	83736	5798
AN	79521835619944577	720575940644555572	720575940627538370	L	AN_AVLP_GNG_12		AVLP_GNG	AVLP_AMMC_WED	5		(129384, 83099, 5798)	129384	83099	5798
AN	79803379316150958	720575940627538370	720575940627538370	R	AN_AVLP_GNG_12		AVLP_GNG	AVLP_AMMC_WED	5		(133646, 84051, 5798)	133646	84051	5798
AN	79521835619948245	720575940617662438	720575940617662438	L	AN_AVLP_GNG_13		AVLP_GNG	AVLP_AMMC_WED	5		(129966, 82986, 5798)	129966	82986	5798
AN	79803379316155050	720575940627226450	720575940617662438	R	AN_AVLP_GNG_13		AVLP_GNG	AVLP_AMMC_WED	5		(133430, 83659, 5798)	133430	83659	5798
AN	79803379316145625	720575940625370194	720575940617662438	R	AN_AVLP_GNG_13		AVLP_GNG	AVLP_AMMC_WED	5		(133792, 83833, 5798)	133792	83833	5798
AN	79521835619949676	720575940608958788	720575940608958788	L	AN_AVLP_GNG_14		AVLP_GNG	AVLP_AMMC_WED	5		(129396, 83341, 5798)	129396	83341	5798
AN	79803379316148346	720575940626271806	720575940608958788	R	AN_AVLP_GNG_14		AVLP_GNG	AVLP_AMMC_WED	5		(133601, 84139, 5798)	133601	84139	5798
AN	79521835619948215	720575940629459420	720575940606617557	L	AN_AVLP_GNG_15		AVLP_GNG	AVLP_AMMC_WED	5		(129499, 82876, 5798)	129499	82876	5798
AN	79803379316151216	720575940606617557	720575940606617557	R	AN_AVLP_GNG_15		AVLP_GNG	AVLP_AMMC_WED	5		(133964, 84445, 5798)	133964	84445	5798
AN	79521835619948255	720575940629725033	720575940617932289	L	AN_AVLP_GNG_16		AVLP_GNG	AVLP_AMMC_WED	5		(129623, 82958, 5798)	129623	82958	5798
AN	79803379316149523	720575940617932289	720575940617932289	R	AN_AVLP_GNG_16		AVLP_GNG	AVLP_AMMC_WED	5		(133428, 83954, 5798)	133428	83954	5798
AN	79381098131576083	720575940612775130	720575940612775130	L	AN_AVLP_GNG_17		AVLP_GNG	AVLP_AMMC_WED	5		(127768, 83342, 5798)	127768	83342	5798
AN	79944185523947409	720575940637464691	720575940612775130	R	AN_AVLP_GNG_17		AVLP_GNG	AVLP_AMMC_WED	5		(135256, 84726, 5798)	135256	84726	5798
AN	79381098131580271	720575940628595944	720575940628595944	L	AN_AVLP_GNG_18		AVLP_GNG	AVLP_AMMC_WED	5		(127815, 83184, 5799)	127815	83184	5799
AN	79944116804492796	720575940628635751	720575940628595944	R	AN_AVLP_GNG_18		AVLP_GNG	AVLP_AMMC_WED	5		(135859, 84569, 5798)	135859	84569	5798
AN	79592204364120247	720575940623776743	720575940612580067	L	AN_AVLP_GNG_19		AVLP_GNG	AVLP_AMMC_WED	5		(130977, 83537, 5798)	130977	83537	5798
AN	79733010571957298	720575940612580067	720575940612580067	R	AN_AVLP_GNG_19		AVLP_GNG	AVLP_AMMC_WED	5		(132953, 83637, 5798)	132953	83637	5798
AN	79381029412119524	720575940626985220	720575940625638916	L	AN_AVLP_GNG_2		AVLP_GNG	AVLP_AMMC_WED	5		(127385, 82233, 5798)	127385	82233	5798
AN	80014485548674904	720575940625638916	720575940625638916	R	AN_AVLP_GNG_2		AVLP_GNG	AVLP_AMMC_WED	5		(136423, 84363, 5798)	136423	84363	5798
AN	79592204364125542	720575940604843710	720575940604843710	L	AN_AVLP_GNG_20		AVLP_GNG	AVLP_AMMC_WED	5		(130865, 83299, 5798)	130865	83299	5798
AN	79803379316150286	720575940610522210	720575940604843710	R	AN_AVLP_GNG_20		AVLP_GNG	AVLP_AMMC_WED	5		(133063, 83620, 5798)	133063	83620	5798
AN	79451466875756075	720575940622102182	720575940610514073	L	AN_AVLP_GNG_21		AVLP_GNG	AVLP_AMMC_WED	5		(128175, 82734, 5799)	128175	82734	5799
AN	79451398156299074	720575940610514073	720575940610514073	L	AN_AVLP_GNG_21		AVLP_GNG	AVLP_AMMC_WED	5		(128495, 82490, 5798)	128495	82490	5798
AN	79451398156293747	720575940625161530	720575940610514073	L	AN_AVLP_GNG_21		AVLP_GNG	AVLP_AMMC_WED	5		(128824, 81896, 5798)	128824	81896	5798
AN	79944048085030502	720575940616892062	720575940610514073	R	AN_AVLP_GNG_21		AVLP_GNG	AVLP_AMMC_WED	5		(135655, 82854, 5798)	135655	82854	5798
AN	80014485548682692	720575940637671552	720575940610514073	R	AN_AVLP_GNG_21		AVLP_GNG	AVLP_AMMC_WED	5		(136184, 83906, 5798)	136184	83906	5798
AN	79381098131575900	720575940632996920	720575940623165965	L	AN_AVLP_GNG_22		AVLP_GNG	AVLP_AMMC_WED	5		(127711, 82987, 5799)	127711	82987	5799
AN	79451672967232660	720575940635047068	720575940623165965	L	AN_AVLP_GNG_22		AVLP_GNG	AVLP_AMMC_WED	5		(128288, 85654, 5382)	128288	85654	5382
AN	79873748060318854	720575940623165965	720575940623165965	R	AN_AVLP_GNG_22		AVLP_GNG	AVLP_AMMC_WED	5		(134428, 84533, 5798)	134428	84533	5798
AN	79873748060328452	720575940625319245	720575940623165965	R	AN_AVLP_GNG_22		AVLP_GNG	AVLP_AMMC_WED	5		(134916, 84537, 5798)	134916	84537	5798
AN	79521835619943305	720575940627560386	720575940603767473	L	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(129103, 82911, 5798)	129103	82911	5798
AN	79521835619948456	720575940623222185	720575940603767473	L	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(129200, 83310, 5798)	129200	83310	5798
AN	79521835619951779	720575940623900052	720575940603767473	L	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(129607, 83053, 5798)	129607	83053	5798
AN	79521835619945724	720575940603814060	720575940603767473	L	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(129638, 82870, 5798)	129638	82870	5798
AN	79521835619948449	720575940634381454	720575940603767473	L	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(129907, 83291, 5798)	129907	83291	5798
AN	79592204364127638	720575940609265476	720575940603767473	L	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(130075, 83004, 5798)	130075	83004	5798
AN	79592204364118871	720575940659523969	720575940603767473	L	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(130245, 83120, 5798)	130245	83120	5798
AN	79803379316150773	720575940621846525	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(133330, 83885, 5798)	133330	83885	5798
AN	79803379316149439	720575940615322553	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(133433, 83880, 5798)	133433	83880	5798
AN	79803379316149652	720575940622976845	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(133507, 84114, 5798)	133507	84114	5798
AN	79803379316149602	720575940603767473	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(133532, 84032, 5798)	133532	84032	5798
AN	79803379316150657	720575940628508534	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(133836, 83737, 5798)	133836	83737	5798
AN	79803379316149414	720575940624807301	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(133897, 83803, 5798)	133897	83803	5798
AN	79803379316145729	720575940635473886	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(133943, 84030, 5798)	133943	84030	5798
AN	79803379316140080	720575940638197737	720575940603767473	R	AN_AVLP_GNG_23		AVLP_GNG	AVLP_AMMC_WED	5		(134025, 84061, 5798)	134025	84061	5798
AN	79381098131579353	720575940628894251	720575940624005834	L	AN_AVLP_GNG_3		AVLP_GNG	AVLP_AMMC_WED	5		(127594, 83456, 5798)	127594	83456	5798
AN	79873748060331405	720575940624005834	720575940624005834	R	AN_AVLP_GNG_3		AVLP_GNG	AVLP_AMMC_WED	5		(134866, 84097, 5798)	134866	84097	5798
AN	79381098131580372	720575940616553300	720575940615537041	L	AN_AVLP_GNG_4		AVLP_GNG	AVLP_AMMC_WED	5		(127568, 83349, 5799)	127568	83349	5799
AN	79944185523949816	720575940615537041	720575940615537041	R	AN_AVLP_GNG_4		AVLP_GNG	AVLP_AMMC_WED	5		(135737, 84716, 5798)	135737	84716	5798
AN	79381098131581445	720575940613706546	720575940613706546	L	AN_AVLP_GNG_5		AVLP_GNG	AVLP_AMMC_WED	5		(127375, 83256, 5799)	127375	83256	5799
AN	79944185523948777	720575940624901107	720575940613706546	R	AN_AVLP_GNG_5		AVLP_GNG	AVLP_AMMC_WED	5		(135913, 84704, 5798)	135913	84704	5798
AN	79451466875761044	720575940632875746	720575940632875746	L	AN_AVLP_GNG_6		AVLP_GNG	AVLP_AMMC_WED	5		(128897, 82774, 5798)	128897	82774	5798
AN	79873748060331079	720575940659264385	720575940632875746	R	AN_AVLP_GNG_6		AVLP_GNG	AVLP_AMMC_WED	5		(134881, 83683, 5798)	134881	83683	5798
AN	79521835619946080	720575940634725345	720575940607625737	L	AN_AVLP_GNG_7		AVLP_GNG	AVLP_AMMC_WED	5		(129728, 83408, 5798)	129728	83408	5798
AN	79521835619948280	720575940626663187	720575940607625737	L	AN_AVLP_GNG_7		AVLP_GNG	AVLP_AMMC_WED	5		(129930, 83042, 5798)	129930	83042	5798
AN	79803379316151984	720575940627331940	720575940607625737	R	AN_AVLP_GNG_7		AVLP_GNG	AVLP_AMMC_WED	5		(133405, 83734, 5798)	133405	83734	5798
AN	79803379316154534	720575940607625737	720575940607625737	R	AN_AVLP_GNG_7		AVLP_GNG	AVLP_AMMC_WED	5		(133566, 84249, 5798)	133566	84249	5798
AN	79592204364122259	720575940640934363	720575940624431288	L	AN_AVLP_GNG_8		AVLP_GNG	AVLP_AMMC_WED	5		(130368, 83233, 5798)	130368	83233	5798
AN	79732941852494239	720575940624431288	720575940624431288	R	AN_AVLP_GNG_8		AVLP_GNG	AVLP_AMMC_WED	5		(132972, 83457, 5798)	132972	83457	5798
AN	79592204364126629	720575940604865312	720575940604865312	L	AN_AVLP_GNG_9		AVLP_GNG	AVLP_AMMC_WED	5		(130712, 83261, 5798)	130712	83261	5798
AN	79732941852491792	720575940605694752	720575940604865312	R	AN_AVLP_GNG_9		AVLP_GNG	AVLP_AMMC_WED	5		(132314, 83347, 5798)	132314	83347	5798
AN	79451398156296614	720575940632015699	720575940632015699	L	AN_AVLP_GNG_unmatched		AVLP_GNG	AVLP_AMMC_WED	0		(128863, 82473, 5798)	128863	82473	5798
AN	79451466875756115	720575940606663881	720575940606663881	L	AN_AVLP_PVLP_1		AVLP_PVLP	AVLP_AMMC_WED	5		(128332, 82800, 5798)	128332	82800	5798
AN	79944116804490379	720575940619519092	720575940606663881	R	AN_AVLP_PVLP_1		AVLP_PVLP	AVLP_AMMC_WED	5		(135448, 84597, 5798)	135448	84597	5798
AN	79662641827777899	720575940614298986	720575940614298986	L	AN_AVLP_PVLP_10		AVLP_PVLP	AVLP_AMMC_WED	5		(131229, 83592, 5798)	131229	83592	5798
AN	79733010571956060	720575940621650712	720575940614298986	R	AN_AVLP_PVLP_10		AVLP_PVLP	AVLP_AMMC_WED	5		(132399, 83729, 5798)	132399	83729	5798
AN	79521835619933018	720575940620887536	720575940620887536	L	AN_AVLP_PVLP_2		AVLP_PVLP	AVLP_AMMC_WED	5		(129895, 83416, 5798)	129895	83416	5798
AN	79733010571966584	720575940639468160	720575940620887536	R	AN_AVLP_PVLP_2		AVLP_PVLP	AVLP_AMMC_WED	5		(132682, 84161, 5798)	132682	84161	5798
AN	79592135644645351	720575940622160460	720575940620107585	L	AN_AVLP_PVLP_3		AVLP_PVLP	AVLP_AMMC_WED	5		(130466, 82105, 5798)	130466	82105	5798
AN	79873679340844891	720575940620107585	720575940620107585	R	AN_AVLP_PVLP_3		AVLP_PVLP	AVLP_AMMC_WED	5		(134647, 83559, 5798)	134647	83559	5798
AN	79592204364119888	720575940643683744	720575940643683744	L	AN_AVLP_PVLP_4		AVLP_PVLP	AVLP_AMMC_WED	5		(130679, 83007, 5798)	130679	83007	5798
AN	79803379316146831	720575940644275223	720575940643683744	R	AN_AVLP_PVLP_4		AVLP_PVLP	AVLP_AMMC_WED	5		(133198, 83810, 5798)	133198	83810	5798
AN	79592204364125577	720575940614633122	720575940604276652	L	AN_AVLP_PVLP_5		AVLP_PVLP	AVLP_AMMC_WED	5		(130570, 83315, 5798)	130570	83315	5798
AN	79733010571963742	720575940604276652	720575940604276652	R	AN_AVLP_PVLP_5		AVLP_PVLP	AVLP_AMMC_WED	5		(132287, 83640, 5798)	132287	83640	5798
AN	79592204364126478	720575940621493068	720575940621493068	L	AN_AVLP_PVLP_6		AVLP_PVLP	AVLP_AMMC_WED	5		(130290, 82926, 5798)	130290	82926	5798
AN	79803379316150875	720575940626569554	720575940621493068	R	AN_AVLP_PVLP_6		AVLP_PVLP	AVLP_AMMC_WED	5		(133272, 84007, 5798)	133272	84007	5798
AN	79592204364128141	720575940620192677	720575940620192677	L	AN_AVLP_PVLP_7		AVLP_PVLP	AVLP_AMMC_WED	5		(130148, 83561, 5798)	130148	83561	5798
AN	79803379316147203	720575940632815315	720575940620192677	R	AN_AVLP_PVLP_7		AVLP_PVLP	AVLP_AMMC_WED	5		(133340, 84299, 5798)	133340	84299	5798
AN	79662573108303571	720575940623324395	720575940618238635	L	AN_AVLP_PVLP_8		AVLP_PVLP	AVLP_AMMC_WED	5		(131278, 83128, 5798)	131278	83128	5798
AN	79733010571961156	720575940618238635	720575940618238635	R	AN_AVLP_PVLP_8		AVLP_PVLP	AVLP_AMMC_WED	5		(132461, 83590, 5798)	132461	83590	5798
AN	79662573108307198	720575940607909899	720575940607909899	L	AN_AVLP_PVLP_9		AVLP_PVLP	AVLP_AMMC_WED	5		(131128, 83275, 5798)	131128	83275	5798
AN	79733010571962895	720575940636538340	720575940607909899	R	AN_AVLP_PVLP_9		AVLP_PVLP	AVLP_AMMC_WED	5		(132430, 83881, 5798)	132430	83881	5798
AN	80014416829204322	720575940643552366	720575940610514073	R	AN_AVLP_GNG_21		AVLP_SAD	AVLP_AMMC_WED	5		(136134, 82744, 5798)	136134	82744	5798
AN	79451466875757577	720575940625486357	720575940620928647	L	AN_AVLP_SAD_1		AVLP_SAD	AVLP_AMMC_WED	5		(128096, 83092, 5799)	128096	83092	5799
AN	79873679340843159	720575940620928647	720575940620928647	R	AN_AVLP_SAD_1		AVLP_SAD	AVLP_AMMC_WED	5		(135011, 83256, 5798)	135011	83256	5798
AN	79451466875774002	720575940618260500	720575940618260500	L	AN_AVLP_SAD_2		AVLP_SAD	AVLP_AMMC_WED	5		(127960, 83078, 5799)	127960	83078	5799
AN	79873748060329059	720575940631558597	720575940618260500	R	AN_AVLP_SAD_2		AVLP_SAD	AVLP_AMMC_WED	5		(134633, 84150, 5798)	134633	84150	5798
AN	79451466875750690	720575940609984881	720575940609984881	L	AN_AVLP_SAD_3		AVLP_SAD	AVLP_AMMC_WED	5		(128109, 83353, 5798)	128109	83353	5798
AN	79873748060336191	720575940632011091	720575940609984881	R	AN_AVLP_SAD_3		AVLP_SAD	AVLP_AMMC_WED	5		(134859, 83924, 5798)	134859	83924	5798
AN	79521766900479279	720575940630121503	720575940620228428	L	AN_AVLP_SAD_5		AVLP_SAD	AVLP_AMMC_WED	5		(129826, 82392, 5798)	129826	82392	5798
AN	79521766900477912	720575940625758980	720575940620228428	L	AN_AVLP_SAD_5		AVLP_SAD	AVLP_AMMC_WED	5		(129926, 81939, 5798)	129926	81939	5798
AN	79592135644647896	720575940620228428	720575940620228428	L	AN_AVLP_SAD_5		AVLP_SAD	AVLP_AMMC_WED	5		(130128, 82084, 5798)	130128	82084	5798
AN	79873679340841696	720575940628074199	720575940620228428	R	AN_AVLP_SAD_5		AVLP_SAD	AVLP_AMMC_WED	5		(134472, 83172, 5798)	134472	83172	5798
SA	79451398156296573	720575940607157955	720575940603374624	L	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(128925, 82344, 5798)	128925	82344	5798
SA	79451398156281347	720575940623753765	720575940603374624	L	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(128931, 82296, 5798)	128931	82296	5798
SA	79521766900479278	720575940613796806	720575940603374624	L	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(128993, 82386, 5798)	128993	82386	5798
SA	79521766900478133	720575940629847436	720575940603374624	L	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(129042, 82346, 5798)	129042	82346	5798
SA	79521766900479229	720575940610022642	720575940603374624	L	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(129114, 82303, 5798)	129114	82303	5798
SA	79521766900476126	720575940630163281	720575940603374624	L	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(129131, 82554, 5798)	129131	82554	5798
SA	79873748060327340	720575940608612984	720575940603374624	R	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(134973, 83590, 5798)	134973	83590	5798
SA	79873748060327747	720575940612326654	720575940603374624	R	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(134982, 84010, 5798)	134982	84010	5798
SA	79944116804497471	720575940603516006	720575940603374624	R	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(135092, 84120, 5798)	135092	84120	5798
SA	79944116804500189	720575940630139556	720575940603374624	R	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(135093, 84050, 5798)	135093	84050	5798
SA	79944116804498795	720575940616683678	720575940603374624	R	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(135115, 83981, 5798)	135115	83981	5798
SA	79944116804498919	720575940620762723	720575940603374624	R	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(135192, 84135, 5798)	135192	84135	5798
SA	79944116804494726	720575940603374624	720575940603374624	R	SA_DLV		AVLP_SAD	AVLP_AMMC_WED	5	chordotonal organ	(135208, 84007, 5798)	135208	84007	5798
AN	79521766900478101	720575940626655311	720575940626655311	L	AN_AVLP_WED_unmatched		AVLP_WED	AVLP_AMMC_WED	0		(129027, 82292, 5798)	129027	82292	5798
SA	79521766900482728	720575940611871919	720575940603374624	L	SA_DLV		AVLP_WED	AVLP_AMMC_WED	5	chordotonal organ	(129003, 82447, 5798)	129003	82447	5798
SA	79521766900480509	720575940622948028	720575940603374624	L	SA_DLV		AVLP_WED	AVLP_AMMC_WED	5	chordotonal organ	(129117, 82491, 5798)	129117	82491	5798
SA	79521766900477085	720575940622527015	720575940603374624	L	SA_DLV		AVLP_WED	AVLP_AMMC_WED	5	chordotonal organ	(129132, 82412, 5798)	129132	82412	5798
AN	79662229510927414	720575940634321855	720575940619953065	L	AN_FLA_1		FLA	PRW_FLA	5		(131491, 77878, 5798)	131491	77878	5798
AN	79732666974585903	720575940619953065	720575940619953065	R	AN_FLA_1		FLA	PRW_FLA	5		(132831, 79237, 5798)	132831	79237	5798
AN	79662229510939874	720575940630170421	720575940622642663	L	AN_FLA_GNG_1		FLA_GNG	PRW_FLA	5		(131425, 77863, 5798)	131425	77863	5798
AN	79662229510925920	720575940622642663	720575940622642663	L	AN_FLA_GNG_1		FLA_GNG	PRW_FLA	5		(131468, 77575, 5798)	131468	77575	5798
AN	79732598255098624	720575940628991051	720575940622642663	R	AN_FLA_GNG_1		FLA_GNG	PRW_FLA	5		(132048, 77601, 5798)	132048	77601	5798
AN	79732598255084040	720575940638604021	720575940622642663	R	AN_FLA_GNG_1		FLA_GNG	PRW_FLA	5		(132502, 77737, 5798)	132502	77737	5798
AN	79662229510928861	720575940628249938	720575940602703072	L	AN_FLA_GNG_2		FLA_GNG	PRW_FLA	5		(131446, 78087, 5798)	131446	78087	5798
AN	79732529535644906	720575940602703072	720575940602703072	R	AN_FLA_GNG_2		FLA_GNG	PRW_FLA	5		(132673, 76961, 5798)	132673	76961	5798
SA	79732666974574856	720575940625905660	720575940611868825	R	SA_MDA_2		FLA_GNG	PRW_FLA	5		(132165, 78469, 5798)	132165	78469	5798
SA	79662229510938608	720575940633697903	720575940616224576	L	SA_MDA_4		FLA_GNG	PRW_FLA	5		(131534, 78136, 5798)	131534	78136	5798
SA	79662229510935889	720575940639521902	720575940616224576	L	SA_MDA_4		FLA_GNG	PRW_FLA	5		(131674, 78089, 5798)	131674	78089	5798
SA	79662229510924969	720575940628744023	720575940616224576	L	SA_MDA_4		FLA_GNG	PRW_FLA	5		(131700, 77984, 5798)	131700	77984	5798
SA	79732598255096387	720575940639792494	720575940616224576	R	SA_MDA_4		FLA_GNG	PRW_FLA	4		(132129, 77889, 5798)	132129	77889	5798
SA	79732598255087577	720575940625080197	720575940616224576	R	SA_MDA_4		FLA_GNG	PRW_FLA	5		(132336, 77817, 5798)	132336	77817	5798
SA	79732598255091306	720575940616224576	720575940616224576	R	SA_MDA_4		FLA_GNG	PRW_FLA	5		(132361, 77940, 5798)	132361	77940	5798
AN	79169785740607676	720575940620672432	720575940620672432	L	AN_FLA_PRW_1		FLA_PRW	PRW_FLA	5		(123978, 79971, 5798)	123978	79971	5798
