class	supervoxel_id	root_id	group	side	type	systematic_type	synonyms	comment	long_tract	soma_location	soma_division	neuropil	manc_match_id	manc_group	confidence_manc_match_1_5	subclass_MANC
DN	73185968718594531	648518346493063232	73185968718594531	L	DNxl067	DNxl067			VLT		brain	fl	29312	28263	5	xl
DN	73537812506603639	648518346484498765	73185968718594531	R	DNxl067	DNxl067			VLT		brain	fl	30242	28263	5	xl
DN	73608181250585509	648518346506509346	73185968718594531	R	DNxl067	DNxl067			VLT		brain	fl	30912	28263	5	xl
DN	73537812506671043	648518346475226721	73537812506671043	R	DNxl068	DNxl068			DLV		brain	xl	15155	15155	5	xl
DN	73256337462892064	648518346479715316	73537812506671043	L	DNxl068	DNxl068			DLV		brain	xl	15426	15155	5	xl
DN	73678549793595522	648518346501133656	73115599907499367	R	DNxl070	DNxl070			DLT		brain	xl	25924	25924	4	xl
DN	73115599907499367	648518346489881883	73115599907499367	L	DNxl070	DNxl070			DLT		brain	xl	27350	25924	4	xl
DN	73608181116785543	648518346495184463	73608181116785543	R	DNxl072	DNxl072			DMT		brain	xl	28048	24959	4	xl
DN	73115599907360680	648518346493685617	73608181116785543	L	DNxl072	DNxl072			DMT		brain	xl	24959	24959	4	xl
DN	73608181116650668	648518346487278762	73608181116650668	R	DNxl073	DNxl073			DMT		brain	xl	24337	22430	5	xl
DN	73185968651612853	648518346503852384	73608181116650668	L	DNxl073	DNxl073			DMT		brain	xl	22430	22430	5	xl
DN	73397074884038798	648518346485793732	73397074817082545	R	DNxl074	DNxl074			none		brain	xl	21565	21565	4	xl
DN	73397074817082545	648518346487850576	73397074817082545	L	DNxl074	DNxl074			none		brain	xl	22459	21565	4	xl
DN	73608181116717141	648518346489917211	73185968651731078	R	DNxl075	DNxl075			DMT		brain	xl	21638	21124	5	xl
DN	73185968651731078	648518346531192602	73185968651731078	L	DNxl075	DNxl075			DMT		brain	xl	163639	21124	5	xl
DN	73608181116866130	648518346484049959	73185968651731078	R	DNxl075	DNxl075			DMT		brain	xl	22416	21124	5	xl
DN	73185968651689984	648518346478552916	73185968651731078	L	DNxl075	DNxl075			DMT		brain	xl	21124	21124	5	xl
DN	73326706274170585	648518346477799149	73397074951412714	L	DNxl076	DNxl076			VTV		brain	xl	21004	21004	3	xl
DN	73397074951412714	648518346477800173	73397074951412714	R	DNxl076	DNxl076			VTV		brain	xl	21250	21004	3	xl
DN	73537812439309144	648518346483131556	73608181116780144	R	DNxl077	DNxl077			DMT		brain	xl	20978	20978	5	xl
DN	73185968651544153	648518346495494818	73608181116780144	L	DNxl077	DNxl077			DMT		brain	xl	26296	20978	5	xl
DN	73608181116780144	648518346499272795	73608181116780144	R	DNxl077	DNxl077			DMT		brain	xl	21696	20978	5	xl
DN	73185968651645091	648518346477810925	73608181116780144	L	DNxl077	DNxl077			DMT		brain	xl	22586	20978	5	xl
DN	73537812506438065	648518346494275304	73537812506438065	R	DNxl078	DNxl078			VLT		brain	xl	21270	20825	4	xl
DN	73185968718677025	648518346491530664	73537812506438065	L	DNxl078	DNxl078			VLT		brain	xl	20825	20825	4	xl
DN	73608181183872236	648518346521466617	73185968718434553	R	DNxl079	DNxl079			DLT		brain	xn	20678	20678	4	xl
DN	73185968718434553	648518346489632460	73185968718434553	L	DNxl079	DNxl079			DLT		brain	xl	23585	20678	4	xl
DN	73115599974436596	648518346494091771	73678549927863104	L	DNxl080	DNxl080			DLT		brain	xl	10097	10097	5	xl
DN	73678549927863104	648518346489293509	73678549927863104	R	DNxl080	DNxl080			DLT		brain	xl	10117	10097	5	xl
DN	73608180982469043	648518346480829274	73115599840322788	R	DNxl081	DNxl081			DMT		brain	xl	20847	20082	5	xl
DN	73115599840322788	648518346483496623	73115599840322788	L	DNxl081	DNxl081			DMT		brain	xl	20082	20082	5	xl
DN	73537812439557771	648518346489263705	73185968718549300	R	DNxl082	DNxl082			DMT		brain	xl	21380	20029	4	xl
DN	73185968718549300	648518346509044090	73185968718549300	L	DNxl082	DNxl082			DMT		brain	xn	20029	20029	4	xl
DN	73467443695422183	648518346493710961	73467443695422183	R	DNxl083	DNxl083			DLV		brain	xl	19462	19462	5	xl
DN	73256337462870980	648518346491977516	73467443695422183	L	DNxl083	DNxl083			DLV		brain	xn	19660	19462	5	xl
DN	73467443695540648	648518346501208152	73326706206962499	R	DNxl084	DNxl084			DLV		brain	xl	18636	18636	5	xl
DN	73326706206962499	648518346503188859	73326706206962499	L	DNxl084	DNxl084			DLV		brain	xl	19080	18636	5	xl
DN	73185968651651964	648518346495635856	73608181183778529	L	DNxl085	DNxl085			DMT		brain	xl	18252	18252	5	xl
DN	73608181183778529	648518346490293002	73608181183778529	R	DNxl085	DNxl085			DMT		brain	xl	20538	18252	5	xl
DN	73608181250699895	648518346488494520	73185968718757843	R	DNxl086	DNxl086			VLT		brain	xl	17710	17474	5	xl
DN	73185968718757843	648518346490767789	73185968718757843	L	DNxl086	DNxl086			VLT		brain	xl	17474	17474	5	xl
DN	73537812506586284	648518346504326380	73537812506586284	R	DNxl087	DNxl087			DLV		brain	xl	17291	17291	5	xl
DN	73185968718750857	648518346491547921	73537812506586284	L	DNxl087	DNxl087			DLV		brain	xl	17396	17291	5	xl
DN	73397075018336332	648518346492780974	73397074951380799	R	DNxl088	DNxl088			VTV		brain	xl	23955	17268	5	xl
DN	73397074951380799	648518346514380487	73397074951380799	L	DNxl088	DNxl088			VTV		brain	xl	17268	17268	5	xl
DN	73537812439683987	648518346482693094	73185968718667353	R	DNxl090	DNxl090			VLT		brain	xl	18305	16803	5	xl
DN	73185968718667353	648518346486044356	73185968718667353	L	DNxl090	DNxl090			VLT		brain	xl	16803	16803	5	xl
DN	73185968718779104	648518346477411086	73185968718779104	L	DNxl091	DNxl091			VLT		brain	xl	19045	16683	5	xl
DN	73608181183919121	648518346499234398	73185968718779104	R	DNxl091	DNxl091			VLT		brain	xl	16683	16683	4	xl
DN	73467443427107054	648518346501002381	73326706072804120	R	DNxl092	DNxl092			MTD-III		brain	xl	16541	16541	5	xl
DN	73326706072804120	648518346476472438	73326706072804120	L	DNxl092	DNxl092			MTD-III		brain	xl	17031	16541	5	xl
DN	73256337462791939	648518346497189528	NO MATCH	L	DNxl093	DNxl093			VLT		brain	xl	16942	16420	4	xl
DN	73537812573609108	648518346496655156	73537812573609108	R	DNxl094	DNxl094			VTV		brain	xl	17358	16053	4	xl
DN	73185968785876267	648518346509827366	73537812573609108	L	DNxl094	DNxl094			VTV		brain	xl	16053	16053	4	xl
DN	73537812439649407	648518346491437374	73256337395907910	R	DNxl095	DNxl095			VLT		brain	xl	18076	15650	5	xl
DN	73256337395907910	648518346515458042	73256337395907910	L	DNxl095	DNxl095			VLT		brain	xl	15650	15650	5	xl
DN	73397075085528139	648518346502330535	73397075085528139	R	DNxl096	DNxl096			VTV		brain	xl	18730	15297	5	xl
DN	73326706341294828	648518346514072363	73397075085528139	L	DNxl096	DNxl096			VTV		brain	xl	15297	15297	5	xl
DN	73256337261672809	648518346501766250	73256337261672809	L	DNxl097	DNxl097			MTD-I		brain	xl	15356	15143	5	xl
DN	73537812171212639	648518346509394819	73256337261672809	R	DNxl097	DNxl097			MTD-I		brain	xl	15143	15143	5	xl
DN	73537812439627517	648518346491241080	73185968718596868	R	DNxl098	DNxl098			VLT		brain	xl	14910	14910	4	xl
DN	73185968718596868	648518346496366421	73185968718596868	L	DNxl098	DNxl098			VLT		brain	xl	15117	14910	4	xl
DN	73608181183733561	648518346484096807	73115599907401254	R	DNxl099	DNxl099			DLT		brain	xl	16290	14836	5	xl
DN	73115599907401254	648518346480214075	73115599907401254	L	DNxl099	DNxl099			DLT		brain	xl	14836	14836	5	xl
DN	73608181250588760	648518346500559795	73608181250588760	R	DNxl100	DNxl100			VLT		brain	xl	13776	13776	4	xl
DN	73185968718793156	648518346501686634	73608181250588760	L	DNxl100	DNxl100			VLT		brain	xl	14330	13776	4	xl
DN	73537812439660773	648518346494448661	73256337463011349	R	DNxl101	DNxl101			DLV		brain	xl	20464	13592	5	xl
DN	73256337463011349	648518346494062990	73256337463011349	L	DNxl101	DNxl101			DLV		brain	xl	13592	13592	5	xl
DN	73467443695358921	648518346476469622	73256337462617267	R	DNxl102	DNxl102			DLV		brain	xl	13473	13473	5	xl
DN	73256337462617267	648518346471676571	73256337462617267	L	DNxl102	DNxl102			DLV		brain	xl	13502	13473	4	xl
DN	73608181116599063	648518346479346642	73608181116599063	R	DNxl103	DNxl103			none		brain	xl	13387	13257	5	xl
DN	73115599907413069	648518346514220231	73608181116599063	L	DNxl103	DNxl103			none		brain	fl	13257	13257	5	xl
DN	73608181250693876	648518346493893623	73608181250693876	R	DNxl104	DNxl104			VLT		brain	xl	13161	13161	5	xl
DN	73185968718748448	648518346476800272	73608181250693876	L	DNxl104	DNxl104			VLT		brain	xl	13262	13161	5	xl
DN	73256337462824731	648518346496558850	73256337462824731	L	DNxl105	DNxl105			DLV		brain	xl	13108	13108	5	xl
DN	73467443695429897	648518346487403667	73256337462824731	R	DNxl105	DNxl105			DLV		brain	xl	13247	13108	5	xl
DN	73537812439637361	648518346486911201	73537812439730885	R	DNxl106	DNxl106			DLV		brain	xl	13419	13049	4	xl
DN	73256337529908139	648518346486500273	73537812439730885	L	DNxl106	DNxl106			DLV		brain	xl	13088	13049	4	xl
DN	73537812439730885	648518346486059902	73537812439730885	R	DNxl106	DNxl106			DLV		brain	xl	13273	13049	4	xl
DN	73256337462986041	648518346490876536	73537812439730885	L	DNxl106	DNxl106			DLV		brain	xl	13049	13049	4	xl
DN	73467443829644156	648518346479273170	73185968785881834	R	DNxl107	DNxl107			CVL		brain	xl	13066	13040	5	xl
DN	73185968785881834	648518346515457786	73185968785881834	L	DNxl107	DNxl107			CVL		brain	xl	13040	13040	5	xl
DN	73537812171239772	648518346480747488	73185968517198033	R	DNxl108	DNxl108			MTD-I		brain	xl	12915	12915	5	xl
DN	73185968517198033	648518346474348738	73185968517198033	L	DNxl108	DNxl108			MTD-I		brain	xl	12969	12915	5	xl
DN	73537812170914434	648518346493609870	73537812170914434	R	DNxl109	DNxl109			MTD-II		brain	xl	12956	12847	5	xl
DN	73185968517252509	648518346486889443	73537812170914434	L	DNxl109	DNxl109			MTD-II		brain	xl	12847	12847	5	xl
DN	73537812439690758	648518346494633205	73256337462849181	R	DNxl110	DNxl110			DLV		brain	xl	12820	12791	5	xl
DN	73256337462849181	648518346481030400	73256337462849181	L	DNxl110	DNxl110			DLV		brain	xl	12791	12791	5	xl
DN	73537812171207699	648518346515680330	73537812171207699	R	DNxl111	DNxl111			MTD-I		brain	xl	13092	12735	5	xl
DN	73185968517402058	648518346487318931	73537812171207699	L	DNxl111	DNxl111			MTD-I		brain	xl	12735	12735	5	xl
DN	73537812506644276	648518346466192176	73185968785817640	R	DNxl112	DNxl112			DLV		brain	xl	12965	12716	5	xl
DN	73185968785817640	648518346507211336	73185968785817640	L	DNxl112	DNxl112			DLV		brain	xl	12716	12716	5	xl
DN	73608181183786669	648518346475212897	73185968651532267	R	DNxl113	DNxl113			DMT		brain	xl	12779	12640	5	xl
DN	73185968651532267	648518346515586378	73185968651532267	L	DNxl113	DNxl113			DMT		brain	xl	12640	12640	5	xl
DN	73397075085517689	648518346494180363	73256337597084259	R	DNxl114	DNxl114			VTV		brain	xl	12466	12466	5	xl
DN	73256337597084259	648518346496343869	73256337597084259	L	DNxl114	DNxl114			VTV		brain	xl	12882	12466	5	xl
DN	73397075018687567	648518346474404034	73326706274349414	R	DNxl115	DNxl115			VTV		brain	xl	12451	12451	5	xl
DN	73326706274349414	648518346491544774	73326706274349414	L	DNxl115	DNxl115			VTV		brain	xl	12619	12451	5	xl
DN	73608181183963363	648518346484522573	73185968785846762	R	DNxl116	DNxl116			VLT		brain	xl	12172	12172	5	xl
DN	73185968785846762	648518346487768555	73185968785846762	L	DNxl116	DNxl116			VLT		brain	xl	12455	12172	5	xl
DN	73537812439715807	648518346493062208	73185968718676998	R	DNxl117	DNxl117			VLT		brain	fl	12439	11975	5	xl
DN	73185968718676998	648518346496838296	73185968718676998	L	DNxl117	DNxl117			VLT		brain	fl	11975	11975	5	xl
DN	73326706341208984	648518346493808241	73326706274318897	R	DNxl118	DNxl118			VTV		brain	xl	11887	11859	5	xl
DN	73326706274318897	648518346509764666	73326706274318897	L	DNxl118	DNxl118			VTV		brain	xl	11859	11859	5	xl
DN	73608181183891078	648518346483510959	73115599907365880	R	DNxl119	DNxl119			DLT		brain	xl	11856	11856	5	xl
DN	73115599907365880	648518346459681796	73115599907365880	L	DNxl119	DNxl119			DLT		brain	xl	12025	11856	5	xl
DN	73467443695319947	648518346492173695	73326706140081005	R	DNxl120	DNxl120			DLV		brain	xn	11613	11613	5	xl
DN	73326706140081005	648518346502743539	73326706140081005	L	DNxl120	DNxl120			MTD-I		brain	xl	11803	11613	5	xl
DN	73467443628441390	648518346493960761	73256337395697765	R	DNxl121	DNxl121			VTV		brain	xl	12221	11568	5	xl
DN	73256337395697765	648518346512513182	73256337395697765	L	DNxl121	DNxl121			VTV		brain	xl	11568	11568	5	xl
DN	73185968584505663	648518346475392384	73185968584505663	L	DNxl122	DNxl122			MTD-I		brain	xl	11541	11541	5	xl
DN	73608181049468183	648518346489297260	73185968584505663	R	DNxl122	DNxl122			MTD-I		brain	xl	11772	11541	5	xl
DN	73467443762491760	648518346486553391	73256337596832141	R	DNxl123	DNxl123			DLV		brain	xl	11731	11488	5	xl
DN	73256337596832141	648518346471789211	73256337596832141	L	DNxl123	DNxl123			DLV		brain	xl	11488	11488	5	xl
DN	73115599840124622	648518346500250805	73115599840124622	L	DNxl124	DNxl124			MTD-I		brain	xl	11440	11440	5	xl
DN	73608180982415469	648518346459651076	73115599840124622	R	DNxl124	DNxl124			MTD-I		brain	xl	11616	11440	5	xl
DN	73397075085327897	648518346493800078	73326706274414409	R	DNxl125	DNxl125			VTV		brain	xl	11279	11279	4	xl
DN	73326706274414409	648518346496185207	73326706274414409	L	DNxl125	DNxl125			VTV		brain	xl	16193	11279	4	xl
DN	73185968584412099	648518346486707377	73185968584412099	L	DNxl126	DNxl126			DMT		brain	xn	11961	11254	5	xl
DN	73608181116772925	648518346497815030	73185968584412099	R	DNxl126	DNxl126			DMT		brain	xl	11254	11254	5	xl
DN	73537812506438132	648518346494660274	73185968718607709	R	DNxl127	DNxl127			VLT		brain	xl	11102	11102	5	xl
DN	73185968718607709	648518346514244039	73185968718607709	L	DNxl127	DNxl127			VLT		brain	xl	11220	11102	5	xl
DN	73256337530041001	648518346479148496	73537812506682071	L	DNxl128	DNxl128			DLV		brain	xl	18265	11051	5	xl
DN	73537812506682071	648518346520619830	73537812506682071	R	DNxl128	DNxl128			DLV		brain	xn	11051	11051	5	xl
DN	73678549927838198	648518346477780949	73115599907471834	R	DNxl129	DNxl129			DLT		brain	xl	11019	11019	5	xl
DN	73115599907471834	648518346480180539	73115599907471834	L	DNxl129	DNxl129			DLT		brain	xl	11270	11019	5	xl
DN	73185968718599701	648518346496855192	73678549927758778	L	DNxl130	DNxl130			DLT		brain	xl	10941	10941	5	xl
DN	73678549927758778	648518346474535874	73678549927758778	R	DNxl130	DNxl130			DLT		brain	xl	11306	10941	5	xl
DN	73537812439706357	648518346506853790	73256337462808406	R	DNxl131	DNxl131			VLT		brain	xn	13804	10912	5	xl
DN	73256337462808406	648518346500990230	73256337462808406	L	DNxl131	DNxl131			VLT		brain	xl	10912	10912	5	xl
DN	73397075085509443	648518346475912162	73256337597065894	R	DNxl132	DNxl132			VTV		brain	xl	12594	10868	5	xl
DN	73256337597065894	648518346520522806	73256337597065894	L	DNxl132	DNxl132			VTV		brain	xl	10868	10868	5	xl
DN	73608181183909682	648518346481607101	73608181183909682	R	DNxl133	DNxl133			DMT		brain	xl	10648	10648	3	xl
DN	73185968718436166	648518346497095596	73608181183909682	L	DNxl133	DNxl133			DMT		brain	xl	10896	10648	3	xl
DN	73115599974415044	648518346503742369	73115599974415044	L	DNxl134	DNxl134			DLT		brain	xl	10291	10291	5	xl
DN	73608181183778509	648518346484402691	73115599974415044	R	DNxl134	DNxl134			DLT		brain	xl	10623	10291	5	xl
DN	73537812439742163	648518346514079966	NO MATCH	R	DNxl998				VLT		brain	xl				
DN	73256337463019790	648518346495986749	NO MATCH	L	DNxl999				DLV		brain	xl				
DN	73467443426907114	648518346501200472	73467443426907114	R	DNxn009	DNxn006			MTD-I		brain	xn	15257	14939	5	xn
DN	73326706005698690	648518346507153439	73467443426907114	L	DNxn009	DNxn006			MTD-I		brain	xn	14939	14939	5	xn
DN	73467443427032331	648518346499232094	73467443427032331	R	DNxn010	DNxn007			MTD-I		brain	xn	13405	12973	5	xn
DN	73256337261490787	648518346491529233	73467443427032331	L	DNxn010	DNxn007			MTD-I		brain	xn	12973	12973	5	xn
DN	73537812372514170	648518346531196186	73537812372539938	R	DNxn013	DNxn013			ITD	g	brain	xn	28224	23573	5	xn
DN	73537812372507311	648518346498317844	73537812372539938	R	DNxn013	DNxn013			ITD	g	brain	xn	23580	23573	5	xn
DN	73537812372511848	648518346489538252	73537812372539938	R	DNxn013	DNxn013			ITD	g	brain	xn	26039	23573	5	xn
DN	73537812372583238	648518346502330279	73537812372539938	R	DNxn013	DNxn013			ITD	g	brain	xn	30809	23573	5	xn
DN	73537812372477882	648518346477791981	73537812372539938	R	DNxn013	DNxn013			ITD	g	brain	xn	35897	23573	5	xn
DN	73256337328843538	648518346502330791	73537812372539938	L	DNxn013	DNxn013			ITD	g	brain	xn	23573	23573	5	xn
DN	73256337328836109	648518346478553684	73537812372539938	L	DNxn013	DNxn013			ITD	g	brain	xn	23849	23573	5	xn
DN	73256337328890040	648518346488629005	73537812372539938	L	DNxn013	DNxn013			ITD	g	brain	xn	25694	23573	5	xn
DN	73256337328812720	648518346492544443	73537812372539938	L	DNxn013	DNxn013			ITD	g	brain	xn	28572	23573	5	xn
DN	73256337328836125	648518346486555183	73537812372539938	L	DNxn013	DNxn013			ITD	g	brain	xn	29902	23573	5	xn
DN	73256337328906773	648518346465848112	73537812372539938	L	DNxn013	DNxn013			ITD	g	brain	xn	36930	23573	5	xn
DN	73608180915103610	648518346493042864	73608180915103610	R	DNxn071	DNxn071			MTD-I		brain	xn	15331	14485	5	xn
DN	73115599840250238	648518346490247772	73608180915103610	L	DNxn071	DNxn071			MTD-I		brain	xn	14485	14485	5	xn
DN	73467443426858440	648518346487278739	73467443426858440	R	DNxn073	DNxn073			none		brain	xn	32317	31885	5	xn
DN	73326706072891324	648518346490875000	73467443426858440	L	DNxn073	DNxn073			none		brain	xn	31885	31885	5	xn
DN	73537812439550352	648518346514055467	73537812439550352	R	DNxn101	DNxn101			ITD		brain	xn	16197	15838	5	xn
DN	73256337395799288	648518346488512590	73537812439550352	L	DNxn101	DNxn101			ITD		brain	xn	15838	15838	5	xn
DN	73537812238239901	648518346496964012	73537812238239901	R	DNxn102	DNxn102			MTD-I		brain	xn	13239	13239	5	xn
DN	73326706072846346	648518346509133434	73537812238239901	L	DNxn102	DNxn102			MTD-I		brain	xn	13483	13239	5	xn
DN	73467443494422883	648518346502963443	73467443494422883	R	DNxn103	DNxn103			MDA		brain	xn	13548	12613	5	xn
DN	73397074750006016	648518346515055943	73467443494422883	L	DNxn103	DNxn103			MDA		brain	xn	12613	12613	5	xn
DN	73537812238166332	648518346517640296	73537812238166332	R	DNxn104	DNxn104			MTD-I		brain	xn	45523	45523	4	xn
DN	73256337261683724	648518346474413762	73537812238166332	L	DNxn104	DNxn104			MTD-I		brain	xn	45618	45523	4	xn
DN	73185968651620256	648518346493806990	73185968651620256	L	DNxn105	DNxn105			ITD		brain	xn	47230	40943	3	xn
DN	73537812372646922	648518346488891113	73185968651620256	R	DNxn105	DNxn105			ITD		brain	xn	45849	40943	3	xn
DN	73256337261746866	648518346478491508	73256337261746866	L	DNxn106	DNxn106			ITD		brain	xn	33891	32744	4	xn
DN	73537812238202009	648518346466920686	73256337261746866	R	DNxn106	DNxn106			ITD		brain	xn	31821	32744	4	xn
DN	73256337261707162	648518346478556500	73256337261707162	L	DNxn106	DNxn106			ITD		brain	nt	34822	32744	4	xn
DN	73537812238177272	648518346518603487	73256337261707162	R	DNxn106	DNxn106			ITD		brain	xn	32744	32744	4	xn
DN	73537812238228331	648518346494754954	73256337261707162	R	DNxn106	DNxn106			ITD		brain	xn	33663	32744	4	xn
DN	73537812372859265	648518346501363478	73537812372859265	R	DNxn107	DNxn107			ITD		brain	xn	32776	31999	3	xn
DN	73256337395746669	648518346493858958	73537812372859265	L	DNxn107	DNxn107			ITD		brain	xn	31999	31999	3	xn
DN	73185968584386811	648518346483105188	73185968584386811	L	DNxn108	DNxn108			none		brain	xn	53581075416	30754	4	xn
DN	73608180982522524	648518346482677413	73185968584386811	R	DNxn108	DNxn108			none		brain	it	38393	30754	4	xn
DN	73608180982379187	648518346493900064	73185968584386811	R	DNxn108	DNxn108			none		brain	xn	30754	30754	4	xn
DN	73608180982575783	648518346503936808	73185968584386811	R	DNxn108	DNxn108			none		brain	xn	30754	30754	4	xn
DN	73537812305508400	648518346472409353	73256337328723314	R	DNxn109	DNxn109			ITD		brain	xn	38167	30538	5	xn
DN	73537812305479623	648518346474064493	73256337328723314	R	DNxn109	DNxn109			ITD		brain	ut	30538	30538	5	xn
DN	73537812305481870	648518346479694836	73256337328723314	R	DNxn109	DNxn109			ITD		brain	ut	30685	30538	5	xn
DN	73256337328723314	648518346515464698	73256337328723314	L	DNxn109	DNxn109			ITD		brain	xn	32535	30538	5	xn
DN	73256337328776699	648518346502743795	73256337328723314	L	DNxn109	DNxn109			ITD		brain	xn	33725	30538	5	xn
DN	73256337328668163	648518346496189559	73256337328723314	L	DNxn109	DNxn109			ITD		brain	xn	42075	30538	5	xn
DN	73256337328838583	648518346487876688	73256337328723314	L	DNxn109	DNxn109			ITD		brain	xn	45214	30538	5	xn
DN	73256337328635665	648518346497123713	73256337328723314	L	DNxn109	DNxn109			ITD		brain	xn	46922	30538	5	xn
DN	73537812372490046	648518346475216737	73256337328964546	R	DNxn110	DNxn110			ITD		brain	xn	29781	29781	5	xn
DN	73256337328964546	648518346497893735	73256337328964546	L	DNxn110	DNxn110			ITD		brain	xn	30723	29781	5	xn
DN	73537812372588052	648518346502507078	73256337395494651	R	DNxn111	DNxn111			ITD		brain	xn	28812	28812	4	xn
DN	73256337395494651	648518346476808208	73256337395494651	L	DNxn111	DNxn111			ITD		brain	xn	28874	28812	4	xn
DN	73537812238182142	648518346495642000	73537812238182142	R	DNxn112	DNxn112			MTD-I		brain	xn	33429	28396	4	xn
DN	73256337261699103	648518346504284908	73537812238182142	L	DNxn112	DNxn112			MTD-I		brain	xn	37290	28396	4	xn
DN	73256337261681134	648518346495189942	73256337261681134	L	DNxn112	DNxn112			MTD-I		brain	xn	28396	28396	4	xn
DN	73467443426895305	648518346474415042	73256337261681134	R	DNxn112	DNxn112			MTD-I		brain	it	35677	28396	4	xn
DN	73397074817134691	648518346495287887	73397074817134691	L	DNxn113	DNxn113			MDA		brain	xn	28617	28004	4	xn
DN	73397074817091592	648518346499996678	73397074817134691	R	DNxn113	DNxn113			MDA		brain	xn	28004	28004	4	xn
DN	73256337395697810	648518346501761642	73185968651567181	L	DNxn114	DNxn114			ITD		brain	xn	27624	27119	4	xn
DN	73537812372470214	648518346500560563	73185968651567181	R	DNxn114	DNxn114			ITD		brain	xn	27119	27119	4	xn
DN	73256337328818222	648518346495654544	73256337328823430	L	DNxn115	DNxn115			ITD		brain	xn	28823	26148	4	xn
DN	73256337328812733	648518346500561331	73256337328823430	L	DNxn115	DNxn115			ITD		brain	xn	28823	26148	4	xn
DN	73256337328823430	648518346496559362	73256337328823430	L	DNxn115	DNxn115			ITD		brain	xn	28544	26148	4	xn
DN	73537812372470216	648518346478559828	73256337328823430	R	DNxn115	DNxn115			ITD		brain	it	27886	26148	4	xn
DN	73537812305702180	648518346495981373	73256337328823430	R	DNxn115	DNxn115			ITD		brain	it	26148	26148	4	xn
DN	73537812372495123	648518346507061320	73537812372490116	R	DNxn117	DNxn117			ITD		brain	xn	27252	23811	4	xn
DN	73537812372490116	648518346509019514	73537812372490116	R	DNxn117	DNxn117			ITD		brain	xn	26377	23811	4	xn
DN	73537812372539938	648518346484451331	73537812372490116	R	DNxn117	DNxn117			ITD		brain	xn	26377	23811	4	xn
DN	73185968651607884	648518346499801411	73537812372490116	L	DNxn117	DNxn117			ITD		brain	xn	23811	23811	4	xn
DN	73256337395662508	648518346486491105	73537812372490116	L	DNxn117	DNxn117			ITD		brain	xn	24453	23811	4	xn
DN	73467443426992788	648518346494725795	73467443426992788	R	DNxn118	DNxn118			MTD-I		brain	xn	22004	22004	4	xn
DN	73326706072760441	648518346479704564	73467443426992788	L	DNxn118	DNxn118			MTD-I		brain	xn	154083	22004	4	xn
DN	73537812171426745	648518346488824554	73537812171426745	R	DNxn119	DNxn119			MTD-I		brain	xn	21386	20647	5	xn
DN	73256337261701706	648518346531194906	73537812171426745	L	DNxn119	DNxn119			ITD		brain	xn	21150	20647	5	xn
DN	73537812305427261	648518346496654132	73537812305427261	R	DNxn119	DNxn119			MTD-I		brain	xn	21158	20647	5	xn
DN	73256337261722569	648518346487319187	73537812305427261	L	DNxn119	DNxn119			ITD		brain	xn	20647	20647	5	xn
DN	73537812171266863	648518346472925540	73537812171266863	R	DNxn121	DNxn121			ITD		brain	xn	17871	17871	4	xn
DN	73256337261604407	648518346509023866	73537812171266863	L	DNxn121	DNxn121			ITD		brain	xn	18244	17871	4	xn
DN	73326706072869270	648518346518221398	73326706072869270	L	DNxn122	DNxn122			MTD-I		brain	xn	12696	12696	5	xn
DN	73467443427008502	648518346476796176	73326706072869270	R	DNxn122	DNxn122			MTD-I		brain	xn	13336	12696	5	xn
DN	73537812171118061	648518346498982721	73537812171118061	R	DNxn123	DNxn123			MTD-I		brain	xn	12170	12155	5	xn
DN	73256337261498655	648518346514559175	73537812171118061	L	DNxn123	DNxn123			MTD-I		brain	xn	12155	12155	5	xn
DN	73467443628315935	648518346504456940	73467443628315935	R	DNxn124	DNxn124			MTD-I		brain	xn	11497	11286	5	xn
DN	73326706073112577	648518346491963154	73467443628315935	L	DNxn124	DNxn124			MTD-I		brain	xn	11286	11286	5	xn
DN	73467443427003665	648518346513890841	73467443427003665	R	DNxn125	DNxn125			MTD-I		brain	xn	10719	10719	5	xn
DN	73256337261488167	648518346497042049	73467443427003665	L	DNxn125	DNxn125			MTD-I		brain	xn	10759	10719	5	xn
DN	73397074750013600	648518346482717414	73397074750013600	R	DNxn126	DNxn126			MDA		brain	xn	18997	18748	5	xn
DN	73397074750092392	648518346480257339	73397074750013600	R	DNxn126	DNxn126			MDA		brain	xn	18748	18748	5	xn
DN	73397075085463083	648518346478501492	73326706341227821	R	DNxn127	DNxn127			VTV		brain	xn	23962	20649	5	xn
DN	73326706341227821	648518346531197210	73326706341227821	L	DNxn127	DNxn127			VTV		brain	xn	20649	20649	5	xn
DN	73537812238205408	648518346491967020	73256337261815335	R	DNxn128	DNxn128			ITD		brain	xn	48473	41205	5	xn
DN	73537812238303632	648518346518253398	73256337261815335	R	DNxn128	DNxn128			ITD		brain	xn	45488	41205	5	xn
DN	73256337328388028	648518346480028326	73256337261815335	L	DNxn128	DNxn128			ITD		brain	xn	166597	41205	5	xn
DN	73256337261815335	648518346498169170	73256337261815335	L	DNxn128	DNxn128			ITD		brain	xn	41205	41205	5	xn
DN	73256337328540828	648518346476518262	73256337261815335	L	DNxn128	DNxn128			ITD		brain	nt	44692	41205	5	xn
DN	73397074951150970	648518346490234460	73326706207094216	R	DNxn129	DNxn129			VTV		brain	xn	26846	26846	4	xn
