xyz	x	y	z	supervoxel_id	root_id	root_side	soma_side	class	type	long_tract
(35774, 75200, 1961)	35774	75200	1961	73256337597024928	648518346489946163	L	L	doubleseed		
(35639, 75200, 1983)	35639	75200	1983	73256337597084259	648518346496343869	L		DN	DNxl114	VTV
(35819, 75200, 1991)	35819	75200	1991	73256337597080159	648518346490703613	L	R	AN	AN09B011	
(35882, 75200, 2005)	35882	75200	2005	73256337597102622	648518346486169001	L		DN	DNg83	VTV
(35986, 75200, 2006)	35986	75200	2006	73256337597095483	648518346491604136	L		DN	DNg20	VTV
(36243, 75200, 1984)	36243	75200	1984	73256337597080163	648518346471747995	L		DN	DNxn166	VTV
(36305, 75200, 1989)	36305	75200	1989	73256337597076141	648518346509720451	L	R	AN	AN05B049	
(36339, 75200, 1983)	36339	75200	1983	73256337597071878	648518346486438569	L	R	AN	AN05B054	
(36364, 75200, 1975)	36364	75200	1975	73256337597065909	648518346494007153	L	R	AN	AN05B071	
(36305, 75200, 1967)	36305	75200	1967	73256337597049702	648518346511958640	L	R	AN	AN05B063	
(36121, 75200, 1980)	36121	75200	1980	73256337597077608	648518346477782492	L	R	AN	AN05B010	
(36209, 75200, 1965)	36209	75200	1965	73256337597041032	648518346494621461	L	R	AN	AN05B053	
(36192, 75200, 1954)	36192	75200	1954	73256337597022977	648518346514632391	L	R	AN	AN05B009	
(36437, 75200, 1949)	36437	75200	1949	73256337597014435	648518346488148304	L	R	AN	AN05B009	
(36505, 75200, 1953)	36505	75200	1953	73256337597016496	648518346493735968	L		SA	VTV_PDMN	VTV
(36415, 75200, 1959)	36415	75200	1959	73256337597033868	648518346491779646	L	R	AN	AN05B053	
(36415, 75200, 1968)	36415	75200	1968	73256337597046387	648518346507418655	L	R	AN	AN05B063	
(36497, 75200, 1961)	36497	75200	1961	73256337597037395	648518346488650633	L	R	AN	AN05B062	
(36494, 75200, 1968)	36494	75200	1968	73256337597046370	648518346484704845	L	R	AN	AN05B049	
(36561, 75200, 1945)	36561	75200	1945	73256337597016596	648518346489571159	L		DN	DNxn983	VTV
(36531, 75200, 1936)	36531	75200	1936	73256337596830089	648518346474176109	L	L	AN	AN17B013	
(36694, 75200, 1935)	36694	75200	1935	73256337596947321	648518346494823843	L	R	AN	AN09B009	
(36638, 75200, 1944)	36638	75200	1944	73256337597002877	648518346526161367	L	R	AN	AN05B068	
(36605, 75200, 1950)	36605	75200	1950	73256337597033930	648518346483308108	L		SA	VTV_DProN	VTV
(36570, 75200, 1956)	36570	75200	1956	73256337597033906	648518346517233732	L	R	AN	AN05B068	
(36566, 75200, 1962)	36566	75200	1962	73256337597030224	648518346490866861	L	R	AN	AN05B045	
(36630, 75200, 1956)	36630	75200	1956	73256337597026557	648518346511137922	L	R	AN	AN05B049	
(36665, 75200, 1949)	36665	75200	1949	73256337597016530	648518346512148927	L	R	AN	AN05B062	
(36702, 75200, 1944)	36702	75200	1944	73256337597000235	648518346509890249	L	L	AN	AN05B015	
(36818, 75200, 1949)	36818	75200	1949	73256337596990557	648518346491671464	L		DN	DNd04	VTV
(36695, 75200, 1956)	36695	75200	1956	73256337597041121	648518346482437268	L	R	doubleseed		
(36778, 75200, 1959)	36778	75200	1959	73256337597037400	648518346475750580	L	R	AN	AN05B069	
(36663, 75200, 1962)	36663	75200	1962	73256337597041051	648518346517962600	L	R	AN	AN05B056	
(36684, 75200, 1969)	36684	75200	1969	73256337597044598	648518346489573721	L	R	AN	AN05B078	
(36786, 75200, 1968)	36786	75200	1968	73256337597051427	648518346490471432	L	R	AN	AN05B069	
(35330, 75402, 1518)	35330	75402	1518	73256337328809971	648518346493239872	L		SA	DMT_DMetaN	DMT
(36575, 75200, 1977)	36575	75200	1977	73256337597064477	648518346486498976	L	R	AN	AN05B052	
(36601, 75200, 1967)	36601	75200	1967	73256337597062956	648518346494456341	L	R	AN	AN05B067	
(36837, 75199, 1971)	36837	75199	1971	73256337597062936	648518346483430564	L	R	doubleseed		
(40574, 75200, 1508)	40574	75200	1508	73397074817089338	648518346481261967	R		DN	DNp48	MDA
(37025, 75200, 1962)	37025	75200	1962	73326706341220411	648518346501905770	L	R	AN	AN09B004	
(42435, 75200, 2014)	42435	75200	2014	73467443829692549	648518346503854432	R		DN	DNg67	CVL
(40619, 75182, 1484)	40619	75182	1484	73397074817029108	648518346477830551	R	L	doubleseed		
(40719, 75254, 1439)	40719	75254	1439	73397074816933311	648518346486441897	R	R	AN	ANXXX169	
(42727, 75183, 1286)	42727	75183	1286	73467443427288395	648518346490242652	R		DN	DNxl056	MTD-I
(41207, 75169, 1828)	41207	75169	1828	73467443762489343	648518346501114268	R	L	AN	AN10B051	
(41102, 75210, 1766)	41102	75210	1766	73467443695517932	648518346483008165	R	L	AN	AN10B034	
(43635, 75200, 1842)	43635	75200	1842	73537812506674987	648518346486774989	R		AN	AN01B014	
(43749, 75200, 1845)	43749	75200	1845	73537812506682071	648518346520619830	R		DN	DNxl128	DLV
(40457, 75178, 1501)	40457	75178	1501	73397074817082497	648518346488926961	R	L	AN	ANXXX202	
(37280, 75195, 1566)	37280	75195	1566	73326706139877588	648518346480956637	L	R	AN	AN08B999	
(40394, 75200, 1442)	40394	75200	1442	73397074816944203	648518346488699529	L	R	AN	ANXXX116	
(37335, 75201, 1580)	37335	75201	1580	73326706139922428	648518346498428498	L	R	AN	AN08B023	
(35558, 75200, 1613)	35558	75200	1613	73256337395783698	648518346517952104	L	R	AN	ANXXX023	
(38043, 75201, 1987)	38043	75201	1987	73326706341267050	648518346502968051	L		doubleseed		
(35931, 75338, 1532)	35931	75338	1532	73256337328836181	648518346499268699	L	R	AN	AN07B089	
(35581, 75199, 1537)	35581	75199	1537	73256337328852203	648518346486000324	L		DN	DNg07	ITD
(34181, 75201, 1639)	34181	75201	1639	73185968651658583	648518346487852880	L	R	AN	AN07B091	
(35478, 75201, 1557)	35478	75201	1557	73256337395640476	648518346499953619	L		SA	DMT_DMetaN	DMT
(33887, 75202, 1630)	33887	75202	1630	73185968651636249	648518346495562914	L	R	AN	AN07B095	
(33900, 75202, 1603)	33900	75202	1603	73185968651571913	648518346479804916	L	R	AN	AN07B078	
(35117, 75199, 1511)	35117	75199	1511	73256337328786259	648518346480287910	L		SA	DMT_DMetaN	DMT
(35287, 75199, 1508)	35287	75199	1508	73256337328774053	648518346496908333	L		SA	DMT_DMetaN	DMT
(33027, 75202, 1552)	33027	75202	1552	73185968651444443	648518346493948017	L	R	AN	AN07B072	
(35390, 75199, 1517)	35390	75199	1517	73256337328809788	648518346488509880	L	R	AN	AN07B100	
(33044, 75194, 1582)	33044	75194	1582	73185968651518369	648518346502115401	L	L	AN	AN16B112	
(34489, 75199, 1356)	34489	75199	1356	73185968517296109	648518346514279390	L	R	EA		
(32368, 75398, 1588)	32368	75398	1588	73115599907366119	648518346494165305	L		DN	DNxn979	none
(35355, 75199, 1502)	35355	75199	1502	73256337328766677	648518346484099101	L		SA	DMT_DMetaN	DMT
(35307, 75200, 1412)	35307	75200	1412	73256337261757525	648518346487403434	L		DN	DNht001	ITD
(34442, 75200, 1432)	34442	75200	1432	73185968584355948	648518346476894152	L		DN	DNg10	ITD
(34171, 75197, 1680)	34171	75197	1680	73185968718557998	648518346507115807	L		SA	DMT_ADMN	DMT
(35676, 75200, 1517)	35676	75200	1517	73256337328812728	648518346498174290	L		DN	DNit006	ITD
(35703, 75200, 1521)	35703	75200	1521	73256337328815556	648518346494649589	L		DN	DNit994	ITD
(35440, 75200, 1427)	35440	75200	1427	73256337328540828	648518346476518262	L		DN	DNxn128	ITD
(45284, 75191, 1693)	45284	75191	1693	73608181183728437	648518346481734303	R	L	AN	AN07B082	
(40447, 75240, 1453)	40447	75240	1453	73397074816973949	648518346501447267	R	L	doubleseed		
(40138, 75318, 1471)	40138	75318	1471	73397074817007043	648518346481949373	R	R	doubleseed		
(35663, 75198, 1408)	35663	75198	1408	73256337261732585	648518346494636459	L		DN	DNxn987	ITD
(35505, 75198, 1407)	35505	75198	1407	73256337261722560	648518346509878054	L		DN	DNut046	ITD
(44109, 75201, 1544)	44109	75201	1544	73537812305702180	648518346495981373	R		DN	DNxn115	ITD
(40546, 75202, 1493)	40546	75202	1493	73397074817064304	648518346493344796	R	R	AN	AN27X017	
(35906, 75198, 1391)	35906	75198	1391	73256337261681134	648518346495189942	L		DN	DNxn112	MTD-I
(33681, 75197, 1462)	33681	75197	1462	73185968584421209	648518346475284321	L		DN	DNg12	none
(33365, 75200, 1525)	33365	75200	1525	73185968584589707	648518346531109402	L	R	AN	AN19B076	
(44004, 75201, 1529)	44004	75201	1529	73537812305538751	648518346501223256	R		DN	DNut042	ITD
(35664, 75248, 1411)	35664	75248	1411	73256337261772324	648518346500555443	L		DN	DNut046	ITD
(38220, 75200, 1996)	38220	75200	1996	73326706341280580	648518346496592642	L		SA	VTV_MesoLN	VTV
(33437, 75200, 1525)	33437	75200	1525	73185968584584814	648518346490777208	L	R	AN	AN19B104	
(35977, 75200, 1486)	35977	75200	1486	73256337328723291	648518346488634865	L		DN	DNxn985	ITD
(38169, 75197, 1989)	38169	75197	1989	73326706341260869	648518346501780074	L		SA	VTV_MesoLN	VTV
(34728, 75204, 1657)	34728	75204	1657	73185968651684817	648518346475162424	L		SA	DMT_ADMN	DMT
(34061, 75204, 1508)	34061	75204	1508	73185968584536583	648518346487910423	L		DN	DNg36	ITD
(38473, 75202, 1979)	38473	75202	1979	73326706341256139	648518346503901536	L	L	AN	AN05B023	
(34731, 75201, 1925)	34731	75201	1925	73185968785951319	648518346478524276	L		DN	DNg67	CVL
(35707, 75201, 1407)	35707	75201	1407	73256337261718889	648518346498948929	L		DN	DNnt012	ITD
(39051, 75198, 1745)	39051	75198	1745	73397074951254076	648518346488658701	L		other		
(35712, 75196, 1411)	35712	75196	1411	73256337261757366	648518346484580685	L		DN	DNut046	ITD
(35340, 75199, 1409)	35340	75199	1409	73256337261727051	648518346477799893	L		DN	DNht001	ITD
(45183, 75196, 1717)	45183	75196	1717	73608181183786678	648518346479900310	R	R	AN	AN03B095	
(39807, 75197, 1915)	39807	75197	1915	73397075018497514	648518346496229132	R	L	AN	AN09B040	
(43731, 75200, 1816)	43731	75200	1816	73537812506619650	648518346491241761	R	R	AN	AN01B011	
(41860, 75234, 1869)	41860	75234	1869	73467443762597080	648518346517577540	R	L	AN	AN10B053	
(41114, 75203, 1824)	41114	75203	1824	73467443762479762	648518346517568836	R	L	AN	AN10B061	
(40672, 75199, 1961)	40672	75199	1961	73397075085399537	648518346479131600	R	L	AN	AN05B067	
(42177, 75196, 1920)	42177	75196	1920	73467443762709778	648518346492356223	R		SA	DLV_MesoLN	DLV
(40964, 75197, 1702)	40964	75197	1702	73467443695361363	648518346486308498	R	L	AN	AN08B098	
(42591, 75197, 1728)	42591	75197	1728	73467443695422183	648518346493710961	R		DN	DNxl083	DLV
(35500, 75206, 1427)	35500	75206	1427	73256337328563709	648518346493715057	L		DN	DNp17	ITD
(35452, 75198, 1402)	35452	75198	1402	73256337261704462	648518346477820397	L		DN	DNht001	ITD
(42747, 75200, 1275)	42747	75200	1275	73467443427107054	648518346501002381	R		DN	DNxl092	MTD-III
(41041, 75206, 1680)	41041	75206	1680	73467443695269238	648518346489915223	R	L	AN	AN08B993	
(41197, 75197, 1680)	41197	75197	1680	73467443695280742	648518346504125134	R	L	AN	AN08B096	
(40539, 75197, 1649)	40539	75197	1649	73397074884241772	648518346478579540	R		DN	DNxn971	none
(46983, 75192, 1259)	46983	75192	1259	73608180915135779	648518346494808483	R		SA	none_DMetaN	none
(37813, 75189, 1582)	37813	75189	1582	73326706139932070	648518346492421049	L		DN	DNp34	MTD-I
(31783, 75200, 1563)	31783	75200	1563	73115599907302534	648518346498347057	L		DN	DNg12	none
