class	bodyid	group	side	type	systematic_type	synonyms	comment	long_tract	soma_location	soma_division	neuropil	predicted_nt	predicted_nt_prob	FANC_supervoxel_id	FANC_match	FANC_group	confidence_fanc_match_1_5
DN	17575	16842	R	DNp45	DNxn078			VTV	p	brain	xn	ACH	0.9781109178	73467443628281177	648518346507061832	73326706139869474	5
DN	16842	16842	L	DNp45	DNxn078			VTV	p	brain	xn	ACH	0.9813454313	73326706139869474	648518346490262620	73326706139869474	5
DN	24060	23663	R	DNp46	DNxn079			MDA	p	brain	xn	ACH	0.9558581212	73397074884062568	648518346517619816	73397074817147763	5
DN	23663	23663	L	DNp46	DNxn079			MDA	p	brain	xn	ACH	0.9652824237	73397074817147763	648518346514439367	73397074817147763	5
DN	13226	13226	L	DNp47	DNxn080			DMT	p	brain	xn	ACH	0.958876761	73256337395799250	648518346481341285	73537812372766905	5
DN	13764	13226	R	DNp47	DNxn080			DMT	p	brain	xn	ACH	0.9590729464	73537812372766905	648518346486422733	73537812372766905	5
DN	13491	13203	R	DNp48	DNxn081			MDA	p	brain	xn	ACH	0.9171923877	73397074817089338	648518346481261967	73397074817089338	5
DN	13203	13203	L	DNp48	DNxn081			MDA	p	brain	xn	ACH	0.9289147931	73397074884038796	648518346498315569	73397074817089338	5
DN	11160	11160	R	DNp49	DNxn082			DLV	p	brain	xn	GLUT	0.9331589637	73467443695343874	648518346512101311	73256337462903762	4
DN	11268	11160	L	DNp49	DNxn082			DLV	p	brain	xn	GLUT	0.9543132437	73256337462903762	648518346472331529	73256337462903762	4
DN	17862	17862	R	DNp51	DNxn083			MTD-I	p	brain	xn	unk	0.6681216451	73537812171253417	648518346493059648	73256337261582656	3
DN	17898	17862	L	DNp51	DNxn083			MTD-I	p	brain	xn	unk	0.6650236055	73256337261582656	648518346490023963	73256337261582656	5
DN	13034	12770	R	DNp53	DNxn084			ITD	p	brain	xn	ACH	0.9032529724	73537812171237168	648518346511108405	73537812171237168	5
DN	12770	12770	L	DNp53	DNxn084			ITD	p	brain	xn	ACH	0.9335226885	73256337328604078	648518346489922587	73537812171237168	5
DN	16417	16417	L	DNp54	DNxn085			MDA	p	brain	xn	GABA	0.8562771243	73326706139692387	648518346487546836	73326706139692387	5
DN	16418	16417	R	DNp54	DNxn085			MDA	p	brain	xn	GABA	0.8508905842	73397074884120213	648518346485817796	73326706139692387	5
DN	12257	12141	L	DNp55	DNxn086			DLV	p	brain	xn	ACH	0.9795310225	73256337462920283	648518346482724838	73256337462920283	5
DN	12141	12141	R	DNp55	DNxn086			DLV	p	brain	xn	ACH	0.9770517532	73467443695469084	648518346472410377	73256337462920283	5
DN	22501	22394	R	DNp56	DNfl011			none	p	brain	fl	ACH	0.9777402191	73537812439584250	648518346498291761	73185968718538084	5
DN	22394	22394	L	DNp56	DNfl011			none	p	brain	fl	ACH	0.978340972	73185968718538084	648518346494687114	73185968718538084	5
DN	14337	14194	L	DNp57	DNxn087			MTD-I	p	brain	xn	ACH	0.8985851727	73397074749821476	648518346498376176	73467443427057782	5
DN	14194	14194	R	DNp57	DNxn087			MTD-I	p	brain	xn	ACH	0.8912949494	73467443427057782	648518346484040743	73467443427057782	5
DN	27771	14171	L	DNp58	DNad003			CVL	p	brain	ad	ACH	0.826445867	73256337597035797	648518346497163416	NO MATCH	5
DN	14171	14171	R	DNp58	DNad003			CVL	p	brain	ad	ACH	0.7361319913				
DN	12783	12698	L	DNp59	DNlt008			MDA	p	brain	lt	GABA	0.8942864796	73326706139890359	648518346503911630	73326706139890359	5
DN	12698	12698	R	DNp59	DNlt008			MDA	p	brain	lt	GABA	0.8896310791	73467443628318183	648518346472919396	73326706139890359	5
DN	14035	14035	L	DNp60	DNxn088			DLV	p	brain	xn	ACH	0.9348229721	73256337462884801	648518346494085623	73467443695386067	5
DN	15127	14035	R	DNp60	DNxn088			DLV	p	brain	xn	ACH	0.9305922948	73467443695386067	648518346501627977	73467443695386067	5
DN	15680	15680	L	DNp62	DNxn089			MTD-I	p	brain	xn	GABA	0.8411469561	73326706139996428	648518346495657890	73467443628213424	5
DN	31141	15680	R	DNp62	DNxn089			MTD-I	p	brain	xn	GABA	0.8334672645	73467443628213424	648518346486162857	73467443628213424	5
DN	14522	14522	R	DNp63	DNxn090			MDA	p	brain	xn	ACH	0.9264414026	73397074884090434	648518346464944245	73397074884090434	4
DN	16075	14522	L	DNp63	DNxn090			MDA	p	brain	xn	ACH	0.9407926476	73397074817212522	648518346480277462	73397074884090434	4
DN	17113	17113	L	DNp64	DNxn091			MDA	p	brain	xn	ACH	0.9848986218	73326706139874797	648518346496396924	73326706139874797	4
DN	17467	17113	R	DNp64	DNxn091			MDA	p	brain	xn	ACH	0.978112003	73397074884085631	648518346481234063	73326706139874797	4
DN	18814	18814	R	DNp65	DNxn092			MDA	p	brain	xn	GABA	0.7449815503	73397074817123704	648518346479188687	73397074817123704	5
DN	20432	18814	L	DNp65	DNxn092			MDA	p	brain	xn	GABA	0.7320994124	73397074817004815	648518346480930784	73397074817123704	5
DN	15099	14074	L	DNp67	DNxl052			DLV	p	brain	xl	ACH	0.928988834	73256337462834740	648518346502341799	73256337462834740	5
DN	14074	14074	R	DNp67	DNxl052			DLV	p	brain	xl	ACH	0.9411011919	73467443695412435	648518346488247326	73256337462834740	5
DN	15134	14585	L	DNp68	DNxn093			MDA	p	brain	xn	ACH	0.9374007657	73397074883910025	648518346475224929	73397074817057209	4
DN	14585	14585	R	DNp68	DNxn093			MDA	p	brain	xn	ACH	0.918565708	73397074817057209	648518346507132959	73397074817057209	4
DN	11743	11579	L	DNp69	DNxn094			VTV	p	brain	xn	ACH	0.9648140597	73326706207148603	648518346495991869	73326706207148603	5
DN	11579	11579	R	DNp69	DNxn094			VTV	p	brain	xn	ACH	0.9646317136	73397074951344295	648518346491898130	73326706207148603	5
DN	16522	16522	R	DNp70	DNxn098			DLV	p	brain	xn	ACH	0.8993572636	73467443695424748	648518346526150103	73256337462801357	5
DN	17244	16522	L	DNp70	DNxn098			DLV	p	brain	xn	ACH	0.8982016792	73256337462801357	648518346493314112	73256337462801357	5
DN	16326	15841	L	DNp71	DNxl062			DLV	p	brain	xl	ACH	0.9835985551	73256337462899101	648518346496558594	73256337462899101	5
DN	15841	15841	R	DNp71	DNxl062			DLV	p	brain	xl	ACH	0.9812843905	73467443695414910	648518346486600700	73256337462899101	5
DN	25965	25965	L	DNp72	DNut056			ITD	p	brain	ut	unk	0.6301531659	73608181183784052	648518346477786837	73608181183784052	5
DN	26003	25965	R	DNp72	DNut056			ITD	p	brain	ut	ACH	0.8991679647	73185968718538316	648518346491771503	73608181183784052	5
DN	26251	25965	R	DNp72	DNut056			ITD	p	brain	ut	unk	0.6193868588	73185968718538316	648518346491771503	73608181183784052	5
DN	10717	10663	R	DNp73	DNxn099			MTD-I	p	brain	xn	ACH	0.7961711263	73537812305427125	648518346496360055	73537812305427125	5
DN	10663	10663	L	DNp73	DNxn099			MTD-I	p	brain	xn	ACH	0.846421576	73256337328779074	648518346479102865	73537812305427125	5
DN	26391	26391	R	DNut024	DNut024			ITD	p	brain	ut	ACH	0.9330681853	73537812171308128	648518346487394730	73256337261718948	5
DN	27098	26391	L	DNut024	DNut024			ITD	p	brain	ut	ACH	0.938758732	73256337261718948	648518346484449539	73256337261718948	5
DN	14257	13790	R	DNut026	DNut026			ITD	p	brain	ut	GLUT	0.9709611047	73537812305439029	648518346493682289	73256337328609597	5
DN	13790	13790	L	DNut026	DNut026			ITD	p	brain	ut	GLUT	0.9612793787	73256337328609597	648518346490242140	73256337328609597	5
DN	13542	12683	L	DNut037	DNut037			MTD-I		brain	ut	ACH	0.7086550093	73326706072704886	648518346475390132	73326706072704886	5
DN	12683	12683	R	DNut037	DNut037			MTD-I		brain	ut	unk	0.675856501	73467443427032419	648518346509018234	73326706072704886	5
DN	32493	30180	L	DNut039	DNut039			ITD		brain	ut	GLUT	0.8116188635	73185968651465951	648518346503852640	73185968651465951	5
DN	30180	30180	R	DNut039	DNut039			DMT		brain	ut	GLUT	0.7925100675	73608181049714360	648518346513738009	73185968651465951	5
DN	10269	10269	R	DNut040	DNut040			MTD-II		brain	ut	ACH	0.8356286368	73537812171063996	648518346500936470	73537812171063996	5
DN	10284	10269	L	DNut040	DNut040			MTD-II		brain	ut	ACH	0.8347445532	73256337261514075	648518346497841818	73537812171063996	5
DN	27906	27724	L	DNut041	DNut041			ITD		brain	ut	GABA	0.8532458531	73256337395672763	648518346489665295	73537812305541847	5
DN	27724	27724	R	DNut041	DNut041			ITD		brain	ut	GABA	0.8362867801	73537812305541847	648518346517773416	73537812305541847	5
DN	32431	26467	L	DNut042	DNut042			ITD		brain	ut	ACH	0.9173453887	73256337328680527	648518346518253142	73256337328776575	5
DN	39751	26467	L	DNut042	DNut042			ITD		brain	ut	ACH	0.9686205474	73256337328678065	648518346486941667	73256337328776575	5
DN	26467	26467	R	DNut042	DNut042			ITD		brain	ut	ACH	0.9301783294	73537812372452750	648518346474403778	73256337328776575	5
DN	29811	26467	R	DNut042	DNut042			ITD		brain	ut	ACH	0.7051437815	73537812372465120	648518346478552148	73256337328776575	5
DN	29856	26467	R	DNut042	DNut042			ITD		brain	ut	unk	0.6105942561	73537812372418483	648518346501885034	73256337328776575	5
DN	30531	26467	R	DNut042	DNut042			ITD		brain	ut	ACH	0.7619492049	73537812305538751	648518346501223256	73256337328776575	5
DN	104296	26467	R	DNut042	DNut042			ITD		brain	ut	ACH	0.9113421211	73537812372211282	648518346491415238	73256337328776575	5
DN	30119	26467	L	DNut042	DNut042			ITD		brain	ut	unk	0.6966369159	73256337328812696	648518346491521192	73256337328776575	5
DN	32916	26467	L	DNut042	DNut042			ITD		brain	ut	ACH	0.935633144	73256337328776575	648518346472410633	73256337328776575	5
DN	36468	26467	L	DNut042	DNut042			ITD		brain	ut	ACH	0.8459994665	73256337328678119	648518346492176511	73256337328776575	5
DN	38785	26467	L	DNut042	DNut042			ITD		brain	ut	ACH	0.7628608968	73256337328683014	648518346486161321	73256337328776575	5
DN	27174	26242	L	DNut043	DNut043			MTD-II		brain	ut	ACH	0.8994460755	73256337194255494	648518346496164215	73256337261284381	5
DN	26242	26242	R	DNut043	DNut043			MTD-II		brain	ut	ACH	0.9123066298	73537812171128049	648518346474401218	73256337261284381	5
DN	25336	25130	R	DNut044	DNut044			ITD		brain	ut	ACH	0.8327357021				
DN	25130	25130	L	DNut044	DNut044			ITD		brain	ut	ACH	0.8285131723				
DN	30664	24703	L	DNut046	DNut046			ITD		brain	ut	ACH	0.9245264132	73256337261722560	648518346509878054	73537812238336047	5
DN	31396	24703	L	DNut046	DNut046			ITD		brain	ut	ACH	0.9311120501	73256337261746733	648518346504699507	73537812238336047	5
DN	51939777929	24703	L	DNut046	DNut046			ITD		brain	ut	ACH	0.938406763	73256337261772324	648518346500555443	73256337261757410	5
DN	24703	24703	R	DNut046	DNut046			ITD		brain	ut	ACH	0.8796367807	73537812238336047	648518346509395075	73537812238336047	5
DN	30738	24703	R	DNut046	DNut046			ITD		brain	ut	ACH	0.9183625138	73537812238212415	648518346515588682	73256337261757410	5
DN	30998	24703	R	DNut046	DNut046			ITD		brain	ut	ACH	0.8075485138	73537812238190646	648518346495990077	73256337261757410	5
DN	41336	24703	L	DNut046	DNut046			ITD		brain	ut	ACH	0.9007215062	73256337261757340	648518346500249660	73256337261757410	5
DN	42930	24703	L	DNut046	DNut046			ITD		brain	ut	ACH	0.895383098	73256337261757410	648518346491435582	73256337261757410	5
DN	33205	24703	R	DNut046	DNut046			ITD		brain	ut	ACH	0.8832132515	73537812238221935	648518346491436862	73537812238336047	5
DN	38997	24703	R	DNut046	DNut046			ITD		brain	ut	ACH	0.8980160773	73537812238234177	648518346487525611	73256337261757410	5
DN	42077	24703	R	DNut046	DNut046			ITD		brain	ut	ACH	0.9262214127	73537812238194716	648518346491900690	73256337261757410	5
DN	42278	24703	R	DNut046	DNut046			ITD		brain	ut	ACH	0.9104204226	73537812238228351	648518346500250428	73256337261757410	5
DN	32904	24703	L	DNut046	DNut046			ITD		brain	ut	ACH	0.9238831352	73256337261757366	648518346484580685	73256337261757410	5
DN	43728	24703	L	DNut046	DNut046			ITD		brain	ut	ACH	0.9036594606	73256337261738895	648518346511121205	73256337261757410	5
DN	25479	24306	L	DNut047	DNut047			MTD-II		brain	ut	ACH	0.8441068901	73256337261447685	648518346510931586	73256337261284381	4
DN	24306	24306	R	DNut047	DNut047			MTD-II		brain	ut	ACH	0.8753614478	73537812103769622	648518346488790001	73256337261284381	5
DN	24368	23813	R	DNut048	DNut048			ITD		brain	ut	ACH	0.8097154517	73537812372549291	648518346493808782	73185968651567181	4
DN	23813	23813	L	DNut048	DNut048			ITD		brain	ut	ACH	0.8310734686	73185968651567181	648518346490237788	73185968651567181	4
DN	22625	22625	L	DNut049	DNut049			none		brain	ut	GLUT	0.8697313451	73185968517433251	648518346466861294	73608180982335529	4
DN	23381	22625	R	DNut049	DNut049			none		brain	ut	GLUT	0.8976036481	73608180982335529	648518346499618771	73608180982335529	4
DN	23690	21358	L	DNut051	DNut051			MTD-II		brain	ut	ACH	0.9344121345	73256337261477451	648518346496825752	73537812171047949	5
DN	21358	21358	R	DNut051	DNut051			MTD-II		brain	ut	ACH	0.9257765341	73537812171047949	648518346503920590	73537812171047949	5
DN	22758	20030	L	DNut052	DNut052			ITD		brain	ut	ACH	0.89049689	73256337261590143	648518346496189047	73256337261590143	5
DN	20898	20030	R	DNut052	DNut052			ITD		brain	ut	ACH	0.8652946135	73537812171190690	648518346484450819	73256337261590143	5
DN	152324	20030	R	DNut052	DNut052			ITD		brain	ut	ACH	0.8709186251	73537812171115592	648518346499567685	73256337261590143	5
DN	20030	20030	L	DNut052	DNut052			ITD		brain	ut	ACH	0.8906364791	73256337261613448	648518346496237909	73256337261590143	5
DN	19535	19535	R	DNut053	DNut053			MTD-II		brain	ut	ACH	0.9500444578	73467443426890609	648518346500219708	73256337261284381	5
DN	19878	19535	L	DNut053	DNut053			MTD-II		brain	ut	ACH	0.9236888539	73256337194304011	648518346467079918	73256337261284381	5
DN	24129	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.9052328702	73256337328793999	648518346488497848	73256337328793999	5
DN	25645	19444	R	DNut054	DNut054			ITD		brain	ut	ACH	0.9557544937	73608181049744871	648518346514065707	73256337328793999	5
DN	25989	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.9485090861	73256337395499238	648518346513833753	73256337328793999	5
DN	22290	19444	R	DNut054	DNut054			ITD		brain	ut	ACH	0.8455177414	73537812372418608	648518346510979202	73256337328793999	5
DN	23292	19444	R	DNut054	DNut054			ITD		brain	ut	ACH	0.8776249433	73537812372356452	648518346490867064	73256337328793999	5
DN	19444	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.7663314581	73185968651625125	648518346482759845	73256337328793999	5
DN	23615	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.9158035127	73256337328771784	648518346489258073	73256337328793999	5
DN	169854	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.7964390469	73256337328771784	648518346489258073	73256337328793999	5
DN	28667	19444	R	DNut054	DNut054			ITD		brain	ut	ACH	0.9439781855	73608181183716009	648518346488635149	73256337328793999	5
DN	23855	19444	R	DNut054	DNut054			ITD		brain	ut	ACH	0.7613948382	73537812305702406	648518346514270151	73256337328793999	5
DN	28518	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.9027283869	73185968584398611	648518346465118069	73256337328793999	5
DN	29538	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.9293300197	73185968651581163	648518346514066987	73256337328793999	5
DN	27338	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.9342974505	73256337328796585	648518346474405570	73256337328793999	5
DN	26178	19444	R	DNut054	DNut054			ITD		brain	ut	ACH	0.9465878633	73608181116793539	648518346466654062	73256337328793999	5
DN	29521	19444	R	DNut054	DNut054			ITD		brain	ut	ACH	0.9149566344	73608181183723041	648518346496566530	73256337328793999	5
DN	28959	19444	L	DNut054	DNut054			ITD		brain	ut	ACH	0.9375309418	73185968651564989	648518346489851831	73256337328793999	5
DN	18353	17329	L	DNut057	DNut057			MTD-II		brain	ut	ACH	0.8470451766	73256337261284381	648518346492203971	73256337261284381	5
DN	17329	17329	R	DNut057	DNut057			MTD-II		brain	ut	ACH	0.7981324175	73537812103897479	648518346484451075	73256337261284381	5
DN	16898	14693	L	DNut058	DNut058			MTD-II		brain	ut	ACH	0.8769800829	73256337261536195	648518346481494943	73537812103773013	5
DN	14693	14693	L	DNut058	DNut058			MTD-II		brain	ut	ACH	0.7870182576	73256337261536195	648518346481494943	73537812103773013	5
DN	15025	14693	R	DNut058	DNut058			MTD-II		brain	ut	ACH	0.8089159669	73537812103773013	648518346482762470	73537812103773013	5
DN	13496	13496	L	DNut059	DNut059			none		brain	ut	unk	0.5282384943	73115599840278988	648518346483503765	73115599840278988	5
DN	14026	13496	R	DNut059	DNut059			none		brain	ut	unk	0.5210622514	73608181049544407	648518346459653892	73115599840278988	5
DN	10633	10633	L	DNut060	DNut060			MTD-I		brain	ut	ACH	0.7820029403	73326706005611771	648518346494742005	73467443426863617	5
DN	10697	10633	R	DNut060	DNut060			MTD-I		brain	ut	ACH	0.7596353524	73467443426863617	648518346515100487	73467443426863617	5
DN	32767	32767	R	DNut061	DNut061			ITD		brain	ut	GABA	0.9474693306				
DN	25688	25688	L	DNut062	DNut062			DLT		brain	ut	GABA	0.8115761636	73115599974236678	648518346489919515	73115599974236678	4
DN	11072	11072	R	DNx01	DNxn051			DLV	x	brain	xn	unk	0.6997925099	73467443762597023	648518346491179384	73326706273910221	5
DN	11386	11072	L	DNx01	DNxn051			DLV	x	brain	xn	ACH	0.7203752449	73326706273910221	648518346497402904	73326706273910221	5
DN	13777	13777	R	DNx02	DNut035			ITD	x	brain	ut	ACH	0.9678792048	73537812372428658	648518346486490081	73256337328823395	5
DN	13979	13777	R	DNx02	DNut035			ITD	x	brain	ut	ACH	0.9483135314	73537812372212155	648518346494747314	73256337328823395	5
DN	14187	13777	L	DNx02	DNut035			ITD	x	brain	ut	ACH	0.9751843297	73256337328783657	648518346495420578	73256337328823395	5
DN	14979	13777	L	DNx02	DNut035			ITD	x	brain	ut	ACH	0.9518803843	73256337328823395	648518346503894689	73256337328823395	5
DN	10562	10535	R	DNxl014	DNxl014			DMT		brain	xl	ACH	0.8585282952	73608181116570055	648518346484549277	73185968651678180	5
DN	10535	10535	L	DNxl014	DNxl014			DMT		brain	xl	ACH	0.8683843019	73185968651678180	648518346487485931	73185968651678180	5
DN	16859	16859	L	DNxl021	DNxl021			MTD-III		brain	xl	ACH	0.9287845438	73326706072966952	648518346494929059	73467443427137135	5
DN	18568	16859	R	DNxl021	DNxl021			MTD-III		brain	xl	ACH	0.8796085352	73467443427137135	648518346484445699	73467443427137135	5
DN	12939	12939	L	DNxl022	DNxl022			DMT		brain	xl	ACH	0.9712947836	73256337328657364	648518346486159017	73537812372580929	5
DN	13466	12939	R	DNxl022	DNxl022			DMT		brain	xl	ACH	0.9597570202	73537812372580929	648518346499234142	73537812372580929	5
DN	11120	10279	R	DNxl049	DNxl049			DLT		brain	xl	ACH	0.9209864575	73678549860925136	648518346492503167	73115599974407945	5
DN	10279	10279	L	DNxl049	DNxl049			DLT		brain	xl	ACH	0.9269414854	73115599974407945	648518346476980936	73115599974407945	5
DN	10111	10061	R	DNxl053	DNxl053	pIP1		DLV		brain	xl	ACH	0.9131433822				
DN	10061	10061	L	DNxl053	DNxl053	pIP1		DLV		brain	xl	ACH	0.9150179084				
DN	17751	16911	R	DNxl056	DNxl056			MTD-I		brain	xl	ACH	0.9730371949	73467443427288395	648518346490242652	73256337328846163	5
DN	16911	16911	L	DNxl056	DNxl056			MTD-I		brain	xl	ACH	0.9808644007	73256337328846163	648518346494279144	73256337328846163	5
DN	33339	33339	R	DNxl063	DNxl063			VTV		brain	xl	ACH	0.9015617307	73397075085349371	648518346518608607	73326706274318898	4
DN	151729	33339	L	DNxl063	DNxl063			VTV		brain	xl	ACH	0.8990263229	73326706274318898	648518346503860832	73326706274318898	4
DN	38977	29767	L	DNxl063	DNxl063	DNxl066		VTV		brain	xl	ACH	0.873835999	73326706274297356	648518346494259451	73397075085240896	4
DN	29767	29767	R	DNxl063	DNxl063	DNxl066		VTV		brain	xl	ACH	0.8979466419	73397075085240896	648518346489852599	73397075085240896	4
DN	31377	31377	L	DNxl065	DNxl065			DMT		brain	xl	GABA	0.8314230218	73256337462815533	648518346485794244	73537812439577328	5
DN	33554	31377	R	DNxl065	DNxl065			DMT		brain	xl	GABA	0.830913886	73537812439577328	648518346485911944	73537812439577328	5
DN	28263	28263	L	DNxl067	DNxl067			VLT		brain	xl	ACH	0.9512409218	73185968718586744	648518346499801155	73185968718594531	5
DN	30912	28263	R	DNxl067	DNxl067			VLT		brain	xl	ACH	0.931752096	73608181250585509	648518346506509346	73185968718594531	5
DN	29312	28263	L	DNxl067	DNxl067			VLT		brain	xl	ACH	0.9639808924	73185968718594531	648518346493063232	73185968718594531	5
DN	30242	28263	R	DNxl067	DNxl067			VLT		brain	xl	ACH	0.9702244648	73537812506603639	648518346484498765	73185968718594531	5
DN	15426	15155	L	DNxl068	DNxl068			DLV		brain	xl	ACH	0.951976166	73256337462892064	648518346479715316	73537812506671043	5
DN	15155	15155	R	DNxl068	DNxl068			DLV		brain	xl	ACH	0.9483807435	73537812506671043	648518346475226721	73537812506671043	5
DN	25924	25924	R	DNxl070	DNxl070			DLT		brain	xl	unk	0.6872208608	73678549793595522	648518346501133656	73115599907499367	4
DN	27350	25924	L	DNxl070	DNxl070			DLT		brain	xl	GABA	0.7474402665	73115599907499367	648518346489881883	73115599907499367	4
DN	28048	24959	R	DNxl072	DNxl072			DMT		brain	xl	GLUT	0.9823973394	73608181116785543	648518346495184463	73608181116785543	4
DN	24959	24959	L	DNxl072	DNxl072			DMT		brain	xl	GLUT	0.9583849761	73115599907360680	648518346493685617	73608181116785543	4
DN	24337	22430	R	DNxl073	DNxl073			DMT		brain	xl	ACH	0.8844468312	73608181116650668	648518346487278762	73608181116650668	5
DN	22430	22430	L	DNxl073	DNxl073			DMT		brain	xl	ACH	0.9216002071	73185968651612853	648518346503852384	73608181116650668	5
DN	22459	21565	L	DNxl074	DNxl074			VTV		brain	xl	GABA	0.7460738573	73397074817082545	648518346487850576	73397074817082545	
DN	21565	21565	R	DNxl074	DNxl074			VTV		brain	xl	GABA	0.7333720481	73397074884038798	648518346485793732	73397074817082545	
DN	21124	21124	L	DNxl075	DNxl075			DMT		brain	xl	ACH	0.9623836348	73185968651689984	648518346478552916	73185968651731078	5
DN	163639	21124	L	DNxl075	DNxl075			DMT		brain	xl	ACH	0.9629179942	73185968651731078	648518346531192602	73185968651731078	5
DN	21638	21124	R	DNxl075	DNxl075			DMT		brain	xl	ACH	0.9497445978	73608181116717141	648518346489917211	73185968651731078	5
DN	22416	21124	R	DNxl075	DNxl075			DMT		brain	xl	ACH	0.962610822	73608181116866130	648518346484049959	73185968651731078	5
DN	21004	21004	L	DNxl076	DNxl076			VTV		brain	xl	ACH	0.9720808455	73326706274170585	648518346477799149	73397074951412714	3
DN	21250	21004	R	DNxl076	DNxl076			VTV		brain	xl	ACH	0.9791659009	73397074951412714	648518346477800173	73397074951412714	3
DN	22586	20978	L	DNxl077	DNxl077			DMT		brain	xl	ACH	0.9361571993	73185968651645091	648518346477810925	73608181116780144	5
DN	20978	20978	R	DNxl077	DNxl077			DMT		brain	xl	ACH	0.9430003483	73537812439309144	648518346483131556	73608181116780144	5
DN	21696	20978	R	DNxl077	DNxl077			DMT		brain	xl	ACH	0.9372137145	73608181116780144	648518346499272795	73608181116780144	5
DN	26296	20978	L	DNxl077	DNxl077			DMT		brain	xl	ACH	0.9177847067	73185968651544153	648518346495494818	73608181116780144	5
DN	20825	20825	L	DNxl078	DNxl078			VLT		brain	xl	ACH	0.9549086683	73185968718677025	648518346491530664	73537812506438065	4
DN	21270	20825	R	DNxl078	DNxl078			VLT		brain	xl	ACH	0.9699512447	73537812506438065	648518346494275304	73537812506438065	4
DN	20678	20678	R	DNxl079	DNxl079			DLT		brain	xl	ACH	0.923775586	73608181183872236	648518346521466617	73185968718434553	4
DN	23585	20678	L	DNxl079	DNxl079			DLT		brain	xl	ACH	0.9356625503	73185968718434553	648518346489632460	73185968718434553	4
DN	10097	10097	L	DNxl080	DNxl080			DLT		brain	xl	GABA	0.9310596124	73115599974436596	648518346494091771	73678549927863104	5
DN	10117	10097	R	DNxl080	DNxl080			DLT		brain	xl	GABA	0.909435845	73678549927863104	648518346489293509	73678549927863104	5
DN	20847	20082	R	DNxl081	DNxl081			DMT		brain	xl	ACH	0.9529090042	73608180982469043	648518346480829274	73115599840322788	5
DN	20082	20082	L	DNxl081	DNxl081			DMT		brain	xl	ACH	0.9657556029	73115599840322788	648518346483496623	73115599840322788	5
DN	20029	20029	L	DNxl082	DNxl082			DMT		brain	xl	ACH	0.9619043962	73185968718549300	648518346509044090	73185968718549300	4
DN	21380	20029	R	DNxl082	DNxl082			DMT		brain	xl	ACH	0.9591690865	73537812439557771	648518346489263705	73185968718549300	4
DN	19462	19462	R	DNxl083	DNxl083			DLV		brain	xl	ACH	0.937528486	73467443695422183	648518346493710961	73467443695422183	5
DN	19660	19462	L	DNxl083	DNxl083			DLV		brain	xl	ACH	0.9404257373	73256337462870980	648518346491977516	73467443695422183	5
DN	19080	18636	L	DNxl084	DNxl084			DLV		brain	xl	GLUT	0.9449691673	73326706206962499	648518346503188859	73326706206962499	5
DN	18636	18636	R	DNxl084	DNxl084			DLV		brain	xl	GLUT	0.9628257112	73467443695540648	648518346501208152	73326706206962499	5
DN	18252	18252	L	DNxl085	DNxl085			DMT		brain	xl	ACH	0.9509097889	73185968651651964	648518346495635856	73608181183778529	5
DN	20538	18252	R	DNxl085	DNxl085			DMT		brain	xl	ACH	0.9456686451	73608181183778529	648518346490293002	73608181183778529	5
DN	17710	17474	R	DNxl086	DNxl086			VLT		brain	xl	GLUT	0.9696817497	73608181250699895	648518346488494520	73185968718757843	5
DN	17474	17474	L	DNxl086	DNxl086			VLT		brain	xl	GLUT	0.9519890752	73185968718757843	648518346490767789	73185968718757843	5
DN	17396	17291	L	DNxl087	DNxl087			VLT		brain	xl	ACH	0.9576260048	73185968718750857	648518346491547921	73537812506586284	5
DN	17291	17291	R	DNxl087	DNxl087			DLV		brain	xl	ACH	0.9623884181	73537812506586284	648518346504326380	73537812506586284	5
DN	17268	17268	L	DNxl088	DNxl088			VTV		brain	xl	ACH	0.9575954988	73397074951380799	648518346514380487	73397074951380799	5
DN	23955	17268	R	DNxl088	DNxl088			VTV		brain	xl	ACH	0.9691261132	73397075018336332	648518346492780974	73397074951380799	5
DN	18305	16803	R	DNxl090	DNxl090			VLT		brain	xl	GABA	0.8655544456	73537812439683987	648518346482693094	73185968718667353	5
DN	16803	16803	L	DNxl090	DNxl090			VLT		brain	xl	GABA	0.9511252895	73185968718667353	648518346486044356	73185968718667353	5
DN	16683	16683	R	DNxl091	DNxl091			VLT		brain	xl	ACH	0.9386330045	73608181183919121	648518346499234398	73185968718779104	4
DN	19045	16683	L	DNxl091	DNxl091			VLT		brain	xl	ACH	0.9308453639	73185968718779104	648518346477411086	73185968718779104	5
DN	16541	16541	R	DNxl092	DNxl092			MTD-III		brain	xl	ACH	0.9751332541	73467443427107054	648518346501002381	73326706072804120	5
DN	17031	16541	L	DNxl092	DNxl092			MTD-III		brain	xl	ACH	0.9726814725	73326706072804120	648518346476472438	73326706072804120	5
DN	16942	16420	L	DNxl093	DNxl093			VLT		brain	xl	GABA	0.9080590835	73256337462791939	648518346497189528	NO MATCH	4
