class	cell_id	supervoxel_id	root_id	group	side	type	systematic_type	synonyms	comment	soma_division	neuropil	hemilineage	manc_match_id	manc_group	manc_type	fanc_type	xyz
AN	12172	73467443762580133	648518346493882681	648518346480994138	R	AN10B048	AN10B048			T1	mv	10B	28965	27707	AN10B048		(41886, 75200, 1864)
AN	13507	73467443762582451	648518346494551541	648518346480994138	L	AN10B048	AN10B048		difference in number		mv	10B	#N/A	26229	AN10B048		(41926, 75200, 1866)
AN	12808	73467443762597060	648518346494663090	648518346480994138	L	AN10B048	AN10B048			T2	xl	10B	26886	26079	AN10B048		(41818, 75200, 1871)
AN	13426	73256337463026311	648518346504791686	648518346480994138	R	AN10B048	AN10B048			T3	xl	10B	18859	18859	AN10B048		(36511, 75200, 1791)
AN	12413	73256337463035585	648518346509033850	648518346480994138	R	AN10B048	AN10B048			T1	mv	10B	27707	27707	AN10B048		(36633, 75200, 1791)
AN	12839	73467443762587202	648518346509345155	648518346480994138	L	AN10B048	AN10B048			T2	xl	10B	26417	26417	AN10B048		(41886, 75200, 1871)
AN	12776	73256337463005894	648518346517295653	648518346480994138	R	AN10B048	AN10B048			T2	xl	10B	27946	26417	AN10B048		(36677, 75200, 1776)
AN	13408	73467443762582474	648518346517575236	648518346480994138	L	AN10B048	AN10B048			T3	mv	10B	26229	26229	AN10B048		(41840, 75200, 1865)
AN	13814	73257024992850453	648518346482439060	648518346480994138	R	AN10B048	AN10B048			T2	xl	10B	26079	26079	AN10B048		(35294, 94394, 2315)
AN	12291	73326706207066080	648518346490256155	648518346490256155	R	AN10B049	AN10B049			T1	xl	10B	28312	28312	AN10B049		(37572, 75200, 1735)
AN	12766	73326706206990427	648518346511471413	648518346490256155	R	AN10B049	AN10B049			T2	xl	10B	25973	25954	AN10B049		(37347, 75200, 1708)
AN	12784	73467443762582490	648518346512348462	648518346490256155	L	AN10B049	AN10B049			T2	xl	10B	25954	25954	AN10B049		(41781, 75200, 1862)
AN	13375	73326706207028482	648518346514283819	648518346490256155	R	AN10B049	AN10B049			T3	xl	10B	100692	20268	AN10B049		(37593, 75200, 1730)
AN	12394	73467443762527734	648518346517557316	648518346490256155	R	AN10B049	AN10B049			T1	xl	10B	28529	28312	AN10B049		(41002, 75200, 1841)
AN	12794	73467443695551814	648518346495098806	648518346495098806	L	AN10B051	AN10B051			T2	xl	10B	159928	27865	AN10B051		(41894, 75200, 1780)
AN	13743	73326706207063804	648518346500114431	648518346495098806	R	AN10B051	AN10B051			T2	xl	10B	27865	27865	AN10B051		(37641, 75200, 1730)
AN	12769	73467443762489343	648518346501114268	648518346495098806	L	AN10B051	AN10B051			T2	xl	10B	26056	25788	AN10B051		(41207, 75169, 1828)
AN	12189	73256337462983755	648518346475783138	648518346475783138	R	AN10B053	AN10B053			T1	xl	10B	159732	26540	AN10B053		(36799, 75200, 1776)
AN	12743	73467443762491803	648518346480623069	648518346475783138	L	AN10B053	AN10B053			T2	ml	10B	27994	26834	AN10B053		(41854, 75200, 1828)
AN	12756	73467443762572430	648518346480748289	648518346475783138	L	AN10B053	AN10B053			T2	ml	10B	28653	26834	AN10B053		(41852, 75200, 1861)
AN	12274	73467443762580131	648518346481939133	648518346475783138	R	AN10B053	AN10B053			T1	xl	10B	27113	20956	AN10B053		(41648, 75200, 1865)
AN	12806	73326706207208137	648518346489671365	648518346475783138	R	AN10B053	AN10B053			T2	ml	10B	30221	26834	AN10B053		(37049, 75200, 1795)
AN	12788	73256337462981287	648518346489914967	648518346475783138	R	AN10B053	AN10B053			T2	ml	10B	26834	26834	AN10B053		(36744, 75200, 1773)
AN	12160	73256337463008558	648518346492929710	648518346475783138	R	AN10B053	AN10B053			T1	xl	10B	20956	20956	AN10B053		(36695, 75200, 1787)
AN	13561	73467443762582482	648518346502266707	648518346475783138	L	AN10B053	AN10B053			T3	xl	10B	25993	25993	AN10B053		(41999, 75200, 1866)
AN	13363	73256337462981314	648518346504207144	648518346475783138	R	AN10B053	AN10B053			T3	xl	10B	27050	25993	AN10B053		(36693, 75200, 1769)
AN	12206	73467443762494028	648518346512223278	648518346475783138	R	AN10B053	AN10B053			T1	xl	10B	26540	26540	AN10B053		(41919, 75200, 1832)
AN	12287	73467443762597080	648518346517577540	648518346475783138	L	AN10B053	AN10B053		difference in number	T1	xl	07B	#N/A	26540	AN10B053		(41860, 75234, 1869)
AN	12418	73326706207171115	648518346487690475	648518346487690475	R	AN10B056	AN10B056			T1	xn	10B	25942	25753	AN10B056		(37270, 75200, 1781)
AN	12361	73397075018329063	648518346493970801	648518346487690475	R	AN10B056	AN10B056			T1	xn	10B	29320	25753	AN10B056		(40944, 75200, 1849)
AN	12402	73467443762254916	648518346499651212	648518346487690475	L	AN10B056	AN10B056			T1	xn	10B	25753	25753	AN10B056		(41012, 75200, 1804)
AN	12438	73326706207132568	648518346509987642	648518346487690475	R	AN10B056	AN10B056			T1	xn	10B	26905	25753	AN10B056		(37528, 75200, 1778)
AN	13424	73326706207155954	648518346486722275	648518346486722275	R	AN10B060	AN10B060			T3	xl	10B	100693	29330	AN10B060		(37405, 75200, 1778)
AN	13751	73326706206997161	648518346489777625	648518346486722275	R	AN10B060	AN10B060			T3	xl	10B	29103	29103	AN10B060		(38103, 75200, 1709)
AN	13390	73467443762489363	648518346495947408	648518346486722275	L	AN10B060	AN10B060			T3	xl	10B	29330	29330	AN10B060		(41402, 75200, 1828)
AN	13420	73397074951583680	648518346510857346	648518346486722275	L	AN10B060	AN10B060			T3	xl	10B	164197	29103	AN10B060		(40940, 75200, 1801)
AN	12213	73467443762479762	648518346517568836	648518346517568836	L	AN10B061	AN10B061			T1	fl	10B	28204	28204	AN10B061		(41114, 75203, 1824)
AN	13497	73467443762491785	648518346502668358	648518346502668358	L	AN10B998			matching problem	T3	xl	10B	#N/A			AN10B998	(41228, 75200, 1828)
AN	13557	73467443762508218	648518346492750011	648518346492750011	L	AN10B999			female specific	T3	hl	10B	#N/A			AN10B999	(41352, 75200, 1837)
AN	13419	73326706207113499	648518346498586608	648518346492750011	R	AN10B999			female specific	T3	hl	10B	#N/A			AN10B999	(37441, 75200, 1757)
AN	12498	73608180915267162	648518346490312796	648518346490312796	R	AN11B008	AN11B008			T1	xn	11B	14280	14280	AN11B008		(45876, 75200, 1287)
AN	12598	73185968584194066	648518346490554634	648518346490312796	L	AN11B008	AN11B008			T1	xn	11B	16266	14280	AN11B008		(32997, 75200, 1425)
AN	12520	73608181049639261	648518346482876201	648518346482876201	R	AN11B012	AN11B012			T1	xn	11B	16622	16622	AN11B012		(46705, 75200, 1504)
AN	12497	73185968584372739	648518346498079130	648518346482876201	L	AN11B012	AN11B012			T1	xn	11B	17768	16622	AN11B012		(33255, 75200, 1437)
AN	13428	73326706073009757	648518346483418956	648518346483418956	L	AN12A003	AN12A003			A1	hl	12A	11121	11098	AN12A003		(37392, 75200, 1534)
AN	13333	73467443628242741	648518346508723007	648518346483418956	R	AN12A003	AN12A003			A1	hl	12A	11098	11098	AN12A003		(42959, 75200, 1571)
AN	12675	73608181049688413	648518346500416316	648518346500416316	R	AN12A017	AN12A017			T1	xn	12A	14757	13122	AN12A017		(46666, 75200, 1526)
AN	12667	73185968584358624	648518346511436853	648518346500416316	L	AN12A017	AN12A017			T1	xn	12A	13122	13122	AN12A017		(33730, 75200, 1437)
AN	12740	73256337530135877	648518346507691385	648518346507691385	R	AN12B001	AN12B001			T1	xl	12B	10417	10195	AN12B001		(35663, 75200, 1908)
AN	12746	73467443829599866	648518346509763459	648518346507691385	L	AN12B001	AN12B001			T1	xl	12B	10195	10195	AN12B001		(41732, 75200, 1980)
AN	13049	73256337530013632	648518346477105680	648518346477105680	R	AN12B004	AN12B004			T2	xn	12B	21410	10208	AN12B004		(35632, 75200, 1863)
AN	13399	73467443762656748	648518346496982580	648518346477105680	L	AN12B004	AN12B004			A1	xl	12B	11328	10965	AN12B004		(42397, 75200, 1896)
AN	13331	73467443762505830	648518346496175050	648518346477105680	L	AN12B004	AN12B004			T3	xl	12B	10718	10479	AN12B004		(42547, 75200, 1837)
AN	13324	73256337529988364	648518346496292413	648518346477105680	R	AN12B004	AN12B004			A1	xl	12B	10965	10965	AN12B004		(35142, 75200, 1850)
AN	13303	73256337462884775	648518346504949107	648518346477105680	R	AN12B004	AN12B004			T3	xl	12B	10479	10479	AN12B004		(35705, 75200, 1727)
AN	13040	73467443762684996	648518346515826682	648518346477105680	L	AN12B004	AN12B004			T2	xn	12B	10208	10208	AN12B004		(42717, 75200, 1909)
AN	13591	73608181183861720	648518346472232907	648518346472232907	L	AN12B005	AN12B005			T3	hl	12B	10245	10245	AN12B005		(45216, 75200, 1747)
AN	13573	73185968651731055	648518346488813390	648518346472232907	R	AN12B005	AN12B005			T3	hl	12B	10397	10245	AN12B005		(34057, 75200, 1672)
AN	13393	73467443762690065	648518346481078874	648518346481078874	L	AN12B006	AN12B006			T3	xl	12B	153419	10356	AN12B006		(42121, 75200, 1908)
AN	13434	73256337530064868	648518346498434097	648518346481078874	R	AN12B006	AN12B006			T3	xl	12B	10356	10356	AN12B006		(35801, 75200, 1882)
AN	13081	73256337463005918	648518346483098598	648518346483098598	R	AN12B008	AN12B008			T2	ml	12B	11913	11441	AN12B008		(34860, 75200, 1785)
AN	12734	73185968718767289	648518346483260492	648518346483098598	R	AN12B008	AN12B008			T1	xl	12B	10867	10867	AN12B008		(34506, 75200, 1764)
AN	12694	73537812506661016	648518346493110960	648518346483098598	L	AN12B008	AN12B008			T1	xl	12B	11099	10867	AN12B008		(44064, 75200, 1839)
AN	13028	73537812506686809	648518346498428242	648518346483098598	L	AN12B008	AN12B008			T2	ml	12B	11441	11441	AN12B008		(43463, 75200, 1842)
AN	12489	73467443829695376	648518346478219477	648518346478219477	R	AN12B011	AN12B011			T1	fl	12B	13537	12108	AN12B011		(41098, 75200, 2019)
AN	12493	73256337597070320	648518346509354362	648518346478219477	R	AN12B011	AN12B011			T1	fl	12B	12108	12108	AN12B011		(35921, 75200, 1985)
AN	12693	73185968785762250	648518346479892980	648518346479892980	R	AN12B017	AN12B017			T1	fl	12B	15030	14654	AN12B017		(34066, 75200, 1830)
AN	13608	73185968718774310	648518346481617089	648518346479892980	R	AN12B017	AN12B017			T3	hl	12B	13624	13624	AN12B017		(34603, 75200, 1763)
AN	13540	73537812506629540	648518346482875689	648518346479892980	L	AN12B017	AN12B017			T3	hl	12B	14050	13624	AN12B017		(43991, 75200, 1823)
AN	12655	73537812506646425	648518346492684473	648518346479892980	L	AN12B017	AN12B017			T1	fl	12B	14654	14654	AN12B017		(43477, 75200, 1831)
AN	13055	73537812506644277	648518346507638137	648518346479892980	L	AN12B017	AN12B017			T2	ml	12B	13344	13189	AN12B017		(43807, 75200, 1826)
AN	13060	73185968718783914	648518346517536298	648518346479892980	R	AN12B017	AN12B017			T2	ml	12B	13189	13189	AN12B017		(34684, 75200, 1766)
AN	13457	73185968718702447	648518346459871492	648518346459871492	R	AN12B019	AN12B019			T3	hl	12B	13934	13372	AN12B019		(34808, 75200, 1742)
AN	12707	73185968718825380	648518346489618373	648518346459871492	R	AN12B019	AN12B019			T1	fl	12B	13199	13048	AN12B019		(34264, 75200, 1783)
AN	13063	73256337462844358	648518346494073867	648518346459871492	R	AN12B019	AN12B019			T2	ml	12B	13788	13281	AN12B019		(34975, 75200, 1710)
AN	13496	73537812506697704	648518346495595408	648518346459871492	L	AN12B019	AN12B019			T3	hl	12B	13372	13372	AN12B019		(43376, 75200, 1851)
AN	12690	73537812439704105	648518346509669321	648518346459871492	L	AN12B019	AN12B019			T1	fl	12B	13048	13048	AN12B019		(43858, 75200, 1787)
AN	13075	73537812439774042	648518346515824378	648518346459871492	L	AN12B019	AN12B019			T2	ml	12B	13281	13281	AN12B019		(43870, 75200, 1800)
AN	12711	73537812506724577	648518346479639028	648518346479639028	L	AN12B055	AN12B055			T1	xl	12B	21652	21652	AN12B055		(43407, 75200, 1870)
AN	13760	73185968785823327	648518346494841003	648518346479639028	R	AN12B055	AN12B055			T1	xn	12B	20584	15729	AN12B055		(34522, 75200, 1862)
AN	12709	73185968785810736	648518346495847755	648518346479639028	R	AN12B055	AN12B055			T1	xl	12B	22478	21652	AN12B055		(34749, 75200, 1850)
AN	12700	73467443762672524	648518346506932040	648518346479639028	L	AN12B055	AN12B055			T1	xn	12B	15729	15729	AN12B055		(42804, 75200, 1895)
AN	13757	73185968785828789	648518346475891170	648518346475891170	R	AN12B060	AN12B060		difference in number	T1	fl	12B	#N/A	20489	AN12B060		(34424, 75200, 1867)
AN	12767	73185968785805460	648518346478838900	648518346475891170	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	21549	20489	AN12B060		(34766, 75200, 1858)
AN	12741	73256337530021012	648518346480496955	648518346475891170	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	100553	20489	AN12B060		(34925, 75200, 1862)
AN	13761	73256337530036442	648518346481506719	648518346475891170	R	AN12B060	AN12B060		difference in number	T1	fl	12B	#N/A	20489	AN12B060		(35144, 75200, 1867)
AN	13756	73256337530055664	648518346488645816	648518346475891170	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	22136	20489	AN12B060		(35078, 75200, 1868)
AN	12727	73467443762675087	648518346491445178	648518346475891170	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	22918	20489	AN12B060		(42932, 75200, 1900)
AN	12724	73467443762694952	648518346494758967	648518346475891170	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	24115	20489	AN12B060		(42566, 75200, 1909)
AN	12761	73185968785825055	648518346504204072	648518346475891170	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	23439	20489	AN12B060		(34703, 75200, 1860)
AN	12687	73256337529990731	648518346511965040	648518346475891170	R	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	23243	20489	AN12B060		(35322, 75200, 1852)
AN	12701	73537812506753696	648518346517955688	648518346475891170	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	23430	20489	AN12B060		(43233, 75200, 1884)
AN	12678	73467443762667522	648518346526083543	648518346475891170	L	AN12B060	AN12B060		dimorphic morphology	T1	fl	12B	20489	20489	AN12B060		(42876, 75200, 1895)
AN	12695	73537812506740123	648518346512858782	648518346512858782	L	AN12B076	AN12B076			T1	fl	12B	22180	22180	AN12B076		(43308, 75200, 1874)
AN	13812	73256337529993199	648518346479139536	648518346479139536	R	AN12B080	AN12B080			T1	xn	12B	154928	23998	AN12B080		(34823, 75200, 1853)
AN	12704	73537812506722903	648518346500214790	648518346479139536	L	AN12B080	AN12B080			T1	xn	12B	23998	23998	AN12B080		(43364, 75200, 1863)
AN	12668	73537812506730071	648518346495616335	648518346492269842	L	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B	31120	23490	AN12B089		(43289, 75200, 1870)
AN	13807	73185968785825073	648518346492269842	648518346492269842	R	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B	31757	23490	AN12B089		(34698, 75200, 1856)
AN	12692	73537812506726391	648518346489843551	648518346492269842	L	AN12B089	AN12B089		dimorphic morphology	T1	xn	12B	30917	27399	AN12B089		(43087, 75200, 1869)
AN	12726	73537812506745272	648518346492993600	648518346492269842	L	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B	26112	23490	AN12B089		(43143, 75200, 1876)
AN	12714	73256337529995733	648518346497170072	648518346492269842	R	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B	25139	23490	AN12B089		(34900, 75200, 1853)
AN	12717	73467443762675054	648518346498217236	648518346492269842	L	AN12B089	AN12B089		dimorphic morphology	T1	xl	12B	23490	23490	AN12B089		(42981, 75200, 1903)
AN	12698	73537812506706358	648518346498661616	648518346498661616	L	AN12B998			female specific	T1	fl	12B	#N/A			AN12B998	(43361, 75200, 1856)
AN	13795	73256337530015801	648518346499924035	648518346498661616	R	AN12B998			female specific	T1	fl	12B	#N/A			AN12B998	(34843, 75200, 1859)
AN	12683	73537812506709808	648518346467223022	648518346467223022	L	AN12B999			female specific	T1	fl	12B	#N/A			AN12B999	(43242, 75200, 1861)
AN	12730	73185968785826885	648518346500161791	648518346467223022	R	AN12B999			female specific	T1	fl	12B	#N/A			AN12B999	(34408, 75200, 1861)
AN	13289	73397075085486847	648518346481892797	648518346481892797	L	AN13B002	AN13B002			A1	xn	13B	14001	11272	AN13B002		(39833, 75200, 2004)
AN	13237	73326706341270050	648518346502021449	648518346481892797	R	AN13B002	AN13B002			A1	xn	13B	11272	11272	AN13B002		(37044, 75200, 1988)
AN	13541	73467443695319945	648518346475431736	648518346475431736	L	AN14A003	AN14A003			T3	hl	14A	10411	10411	AN14A003		(42478, 75200, 1685)
AN	12480	73256337462796578	648518346478857844	648518346475431736	R	AN14A003	AN14A003			T1	fl	14A	11342	11020	AN14A003		(35389, 75200, 1696)
AN	12506	73467443628492050	648518346486827673	648518346475431736	L	AN14A003	AN14A003			T1	fl	14A	11020	11020	AN14A003		(42483, 75200, 1665)
AN	12931	73467443628471192	648518346496173002	648518346475431736	L	AN14A003	AN14A003			T2	ml	14A	10822	10772	AN14A003		(42414, 75200, 1658)
AN	13012	73256337462824758	648518346475570529	648518346475431736	R	AN14A003	AN14A003			T2	ml	14A	10772	10772	AN14A003		(35267, 75200, 1707)
AN	13583	73256337395912380	648518346509699715	648518346475431736	R	AN14A003	AN14A003			T3	hl	14A	10750	10411	AN14A003		(36683, 75200, 1668)
AN	12122	73397074749772388	648518346494436487	648518346492606403	R	AN14B012	AN14B012			T1	fl	14B	15865	15865	AN14B012		(39002, 75200, 1300)
AN	12139	73467443426989803	648518346492606403	648518346492606403	L	AN14B012	AN14B012			T1	fl	14B	15967	15865	AN14B012		(41607, 75200, 1222)
AN	12065	73185968651318919	648518346467416583	648518346467416583	L	AN16B078	AN16B078			T1	ut	16B	25904	21498	AN16B078		(33588, 75200, 1549)
AN	12121	73608181116564918	648518346475496884	648518346467416583	R	AN16B078	AN16B078			T1	nt	16B	22585	19715	AN16B078		(45486, 75200, 1561)
AN	12053	73185968651541753	648518346478739572	648518346467416583	L	AN16B078	AN16B078		difference in number		nt	16B	#N/A	19715	AN16B078		(33252, 75200, 1591)
AN	12237	73185968651513878	648518346482201236	648518346467416583	L	AN16B078	AN16B078			T1	nt	16B	25126	19715	AN16B078		(33291, 75200, 1576)
AN	12156	73185968584579362	648518346486308754	648518346467416583	L	AN16B078	AN16B078			T1	nt	16B	19715	19715	AN16B078		(33838, 75200, 1525)
AN	12084	73608181049710852	648518346488405432	648518346467416583	R	AN16B078	AN16B078			T1	nt	16B	24702	19715	AN16B078		(45769, 75200, 1531)
AN	12082	73608181116612463	648518346491451560	648518346467416583	R	AN16B078	AN16B078			T1	nt	16B	21895	19715	AN16B078		(45458, 75200, 1589)
AN	12168	73608181116557021	648518346492995248	648518346467416583	R	AN16B078	AN16B078			T1	ut	16B	21498	21498	AN16B078		(45937, 75200, 1557)
AN	12177	73185968584644312	648518346493833073	648518346467416583	L	AN16B078	AN16B078			T1	nt	16B	24194	19715	AN16B078		(33702, 75200, 1544)
AN	12054	73608181116436992	648518346497180312	648518346467416583	R	AN16B078	AN16B078			T1	nt	16B	25254	19715	AN16B078		(45638, 75200, 1554)
AN	12070	73185968651546632	648518346500660696	648518346467416583	L	AN16B078	AN16B078			T1	ut	16B	22678	21498	AN16B078		(33411, 75200, 1590)
AN	12155	73608181116564880	648518346503054323	648518346467416583	R	AN16B078	AN16B078			T1	nt	16B	24025	19715	AN16B078		(45841, 75200, 1564)
AN	12132	73608181116572548	648518346506456098	648518346467416583	R	AN16B078	AN16B078		difference in number		nt	16B	#N/A	19715	AN16B078		(45638, 75200, 1566)
AN	12031	73608181116599052	648518346507314760	648518346467416583	R	AN16B078	AN16B078			T1	ut	16B	25966	21498	AN16B078		(45527, 75200, 1580)
AN	12039	73185968651462760	648518346517422628	648518346467416583	L	AN16B078	AN16B078			T1	nt	16B	20148	19715	AN16B078		(33441, 75200, 1554)
